Image,Comments,Hands,Unsure,Flagged,Skipped,sub_num
222438.gif,NA,0,0,0,0,6852
222511.gif,NA,1,0,0,0,6852
222536.gif,NA,0,0,0,0,6852
222606.gif,NA,1,0,0,0,6852
222637.gif,NA,0,0,0,0,6852
222708.gif,NA,0,0,0,0,6852
222727.gif,NA,0,0,0,0,6852
222757.gif,NA,0,0,0,0,6852
222809.gif,NA,1,0,0,0,6852
222839.gif,NA,1,0,0,0,6852
222909.gif,NA,0,0,0,0,6852
222941.gif,NA,1,0,0,0,6852
223012.gif,NA,2,0,0,0,6852
223042.gif,NA,1,0,0,0,6852
223113.gif,NA,2,0,0,0,6852
223115.gif,NA,2,0,0,0,6852
223146.gif,NA,0,0,0,0,6852
223217.gif,NA,2,0,0,0,6852
223247.gif,NA,2,0,0,0,6852
223317.gif,NA,2,0,0,0,6852
223349.gif,NA,2,0,0,0,6852
223419.gif,NA,1,0,0,0,6852
223449.gif,NA,0,0,0,0,6852
223455.gif,NA,0,0,0,0,6852
223508.gif,NA,0,0,0,0,6852
223538.gif,NA,0,0,0,0,6852
223610.gif,NA,2,0,0,0,6852
223640.gif,NA,0,0,0,0,6852
223710.gif,NA,1,0,0,0,6852
223742.gif,NA,1,0,0,0,6852
223812.gif,NA,0,0,0,0,6852
223819.gif,NA,2,0,0,0,6852
223849.gif,NA,0,0,0,0,6852
223921.gif,NA,0,0,0,0,6852
224021.gif,NA,0,0,0,0,6852
224052.gif,NA,1,0,0,0,6852
224122.gif,NA,0,0,0,0,6852
224152.gif,NA,0,0,0,0,6852
224224.gif,NA,0,0,0,0,6852
224254.gif,NA,0,0,0,0,6852
224324.gif,NA,0,0,0,0,6852
224330.gif,NA,0,0,0,0,6852
224400.gif,NA,0,0,0,0,6852
224430.gif,NA,2,0,0,0,6852
224502.gif,NA,0,0,0,0,6852
224519.gif,NA,0,0,0,0,6852
224549.gif,NA,0,0,0,0,6852
224615.gif,NA,0,0,0,0,6852
224645.gif,NA,0,0,0,0,6852
224715.gif,NA,2,0,0,0,6852
224747.gif,NA,0,0,0,0,6852
224817.gif,NA,0,0,0,0,6852
224847.gif,NA,1,0,0,0,6852
224918.gif,NA,0,0,0,0,6852
224948.gif,NA,0,0,0,0,6852
225007.gif,NA,0,0,0,0,6852
225037.gif,NA,1,0,0,0,6852
225110.gif,NA,0,0,0,0,6852
225140.gif,NA,0,0,0,0,6852
225203.gif,NA,0,0,0,0,6852
225233.gif,NA,2,0,0,0,6852
225335.gif,NA,0,0,0,0,6852
225405.gif,NA,0,0,0,0,6852
225419.gif,NA,2,0,0,0,6852
225449.gif,NA,1,0,0,0,6852
225519.gif,NA,2,0,0,0,6852
225551.gif,NA,2,0,0,0,6852
225621.gif,NA,0,0,0,0,6852
225723.gif,NA,0,0,0,0,6852
225823.gif,NA,1,0,0,0,6852
225925.gif,NA,1,0,0,0,6852
225955.gif,NA,0,0,0,0,6852
230158.gif,NA,1,0,0,0,6852
230351.gif,NA,0,0,0,0,6852
230526.gif,NA,0,0,0,0,6852
230556.gif,NA,0,0,0,0,6852
230628.gif,NA,1,0,0,0,6852
230658.gif,NA,0,0,0,0,6852
230741.gif,NA,0,0,0,0,6852
230945.gif,NA,1,0,0,0,6852
231045.gif,NA,2,0,0,0,6852
231217.gif,NA,2,0,0,0,6852
231423.gif,NA,0,0,0,0,6852
231453.gif,NA,1,0,0,0,6852
231525.gif,NA,0,0,0,0,6852
231555.gif,NA,1,0,0,0,6852
231625.gif,NA,0,0,0,0,6852
231727.gif,NA,2,0,0,0,6852
231757.gif,NA,1,0,0,0,6852
231928.gif,NA,0,0,0,0,6852
232000.gif,NA,1,0,0,0,6852
232027.gif,NA,0,0,0,0,6852
232057.gif,NA,1,0,0,0,6852
232127.gif,NA,1,0,0,0,6852
232200.gif,NA,0,0,0,0,6852
232230.gif,NA,0,0,0,0,6852
232300.gif,NA,0,0,0,0,6852
232331.gif,NA,2,0,0,0,6852
232431.gif,NA,1,0,0,0,6852
232504.gif,NA,1,0,0,0,6852
232534.gif,NA,1,0,0,0,6852
232604.gif,NA,0,0,0,0,6852
232735.gif,NA,0,0,0,0,6852
232806.gif,NA,0,0,0,0,6852
232836.gif,NA,1,0,0,0,6852
232906.gif,NA,2,0,0,0,6852
232938.gif,NA,1,0,0,0,6852
233008.gif,NA,0,0,0,0,6852
233139.gif,NA,2,0,0,0,6852
233413.gif,NA,0,0,0,0,6852
233513.gif,NA,0,0,0,0,6852
233545.gif,NA,0,0,0,0,6852
233645.gif,NA,1,0,0,0,6852
233849.gif,NA,0,0,0,0,6852
233919.gif,NA,0,0,0,0,6852
234153.gif,NA,1,0,0,0,6852
234223.gif,NA,1,0,0,0,6852
234253.gif,NA,0,0,0,0,6852
234320.gif,NA,0,0,0,0,6852
234350.gif,NA,0,0,0,0,6852
234420.gif,NA,0,0,0,0,6852
234453.gif,NA,0,0,0,0,6852
234523.gif,NA,0,0,0,0,6852
234553.gif,NA,2,0,0,0,6852
234624.gif,NA,1,0,0,0,6852
234654.gif,NA,0,0,0,0,6852
234724.gif,NA,0,0,0,0,6852
234755.gif,NA,1,0,0,0,6852
234825.gif,NA,1,0,0,0,6852
234855.gif,NA,1,0,0,0,6852
234928.gif,NA,0,0,0,0,6852
234958.gif,NA,1,0,0,0,6852
235028.gif,NA,0,0,0,0,6852
235100.gif,NA,0,0,0,0,6852
235130.gif,NA,2,0,0,0,6852
235200.gif,NA,2,0,0,0,6852
235231.gif,NA,1,0,0,0,6852
235301.gif,NA,1,0,0,0,6852
235403.gif,NA,0,0,0,0,6852
235433.gif,NA,1,0,0,0,6852
235442.gif,NA,1,0,0,0,6852
235512.gif,NA,2,0,0,0,6852
235521.gif,NA,1,0,0,0,6852
235546.gif,NA,1,0,0,0,6852
235550.gif,NA,1,0,0,0,6852
235553.gif,NA,0,0,0,0,6852
235603.gif,NA,0,0,0,0,6852
235627.gif,NA,1,0,0,0,6852
235637.gif,NA,1,0,0,0,6852
24001359.gif,NA,0,0,0,0,6852
24001431.gif,NA,0,0,0,0,6852
24001501.gif,NA,0,0,0,0,6852
24001531.gif,NA,0,0,0,0,6852
24001603.gif,NA,0,0,0,0,6852
24001633.gif,NA,0,0,0,0,6852
24001736.gif,NA,0,0,0,0,6852
142514.gif,NA,0,0,0,0,1566
142615.gif,NA,2,0,0,0,1566
142645.gif,NA,2,0,0,0,1566
142715.gif,NA,1,0,0,0,1566
142746.gif,NA,1,0,0,0,1566
142817.gif,NA,0,0,0,0,1566
142847.gif,NA,1,0,0,0,1566
142919.gif,NA,2,0,0,0,1566
143019.gif,NA,0,0,0,0,1566
143151.gif,NA,0,0,0,0,1566
143426.gif,NA,1,0,0,0,1566
143503.gif,NA,0,0,0,0,1566
143535.gif,NA,0,0,0,0,1566
143606.gif,NA,0,0,0,0,1566
143636.gif,NA,0,0,0,0,1566
143707.gif,NA,1,0,0,0,1566
143940.gif,NA,0,0,0,0,1566
144012.gif,NA,0,0,0,0,1566
144112.gif,NA,0,0,0,0,1566
144145.gif,NA,0,0,0,0,1566
144215.gif,NA,0,0,0,0,1566
144316.gif,NA,0,0,0,0,1566
144346.gif,NA,0,0,0,0,1566
144448.gif,NA,0,0,0,0,1566
144518.gif,NA,0,0,0,0,1566
144548.gif,NA,1,0,0,0,1566
144621.gif,NA,0,0,0,0,1566
144721.gif,NA,0,0,0,0,1566
144753.gif,NA,0,0,0,0,1566
144821.gif,NA,0,0,0,0,1566
144921.gif,NA,0,0,0,0,1566
144953.gif,NA,0,0,0,0,1566
145023.gif,NA,0,0,0,0,1566
145053.gif,NA,0,0,0,0,1566
145155.gif,NA,0,0,0,0,1566
145225.gif,NA,1,0,0,0,1566
145257.gif,NA,1,0,0,0,1566
145357.gif,NA,0,0,0,0,1566
145529.gif,NA,0,0,0,0,1566
145602.gif,NA,0,0,0,0,1566
145702.gif,NA,0,0,0,0,1566
145734.gif,NA,0,0,0,0,1566
145906.gif,NA,1,0,0,0,1566
145912.gif,NA,0,0,0,0,1566
145917.gif,NA,0,0,0,0,1566
145946.gif,NA,0,0,0,0,1566
150118.gif,NA,1,0,0,0,1566
150151.gif,NA,1,0,0,0,1566
150221.gif,NA,0,0,0,0,1566
150251.gif,NA,0,0,0,0,1566
150323.gif,NA,0,0,0,0,1566
150353.gif,NA,0,0,0,0,1566
150423.gif,NA,0,0,0,0,1566
150454.gif,NA,1,0,0,0,1566
150524.gif,NA,1,0,0,0,1566
150554.gif,NA,1,0,0,0,1566
150626.gif,NA,1,0,0,0,1566
150656.gif,NA,1,0,0,0,1566
150726.gif,NA,1,0,0,0,1566
150758.gif,NA,1,0,0,0,1566
150828.gif,NA,1,0,0,0,1566
150858.gif,NA,1,0,0,0,1566
150929.gif,NA,1,0,0,0,1566
150959.gif,NA,0,0,0,0,1566
151436.gif,NA,0,0,0,0,1566
151506.gif,NA,1,0,0,0,1566
151537.gif,NA,1,0,0,0,1566
151607.gif,NA,0,0,0,0,1566
151637.gif,NA,1,0,0,0,1566
151710.gif,NA,0,0,0,0,1566
151740.gif,NA,1,0,0,0,1566
151810.gif,NA,0,0,0,0,1566
151841.gif,NA,0,0,0,0,1566
151911.gif,NA,0,0,0,0,1566
151941.gif,NA,1,0,0,0,1566
152013.gif,NA,0,0,0,0,1566
152043.gif,NA,0,0,0,0,1566
152113.gif,NA,0,0,0,0,1566
152145.gif,NA,0,0,0,0,1566
152215.gif,NA,0,0,0,0,1566
152245.gif,NA,0,0,0,0,1566
152317.gif,NA,0,0,0,0,1566
152345.gif,NA,0,0,0,0,1566
152415.gif,NA,0,0,0,0,1566
152445.gif,NA,0,0,0,0,1566
152517.gif,NA,0,0,0,0,1566
152547.gif,NA,0,0,0,0,1566
152617.gif,NA,1,0,0,0,1566
152649.gif,NA,0,0,0,0,1566
152719.gif,NA,0,0,0,0,1566
152749.gif,NA,0,0,0,0,1566
152821.gif,NA,0,0,0,0,1566
152851.gif,NA,0,0,0,0,1566
152921.gif,NA,0,0,0,0,1566
152953.gif,NA,0,0,0,0,1566
153023.gif,NA,2,0,0,0,1566
153053.gif,NA,0,0,0,0,1566
153156.gif,NA,0,0,0,0,1566
153434.gif,NA,0,0,0,0,1566
153534.gif,NA,0,0,0,0,1566
153605.gif,NA,0,0,0,0,1566
153704.gif,NA,0,0,0,0,1566
153907.gif,NA,1,0,0,0,1566
154140.gif,NA,0,0,0,0,1566
154413.gif,NA,0,0,0,0,1566
154443.gif,NA,0,0,0,0,1566
154513.gif,NA,0,0,0,0,1566
154544.gif,NA,2,0,0,0,1566
154614.gif,NA,0,0,0,0,1566
154644.gif,NA,2,0,0,0,1566
154716.gif,NA,0,0,0,0,1566
154746.gif,NA,0,0,0,0,1566
154816.gif,NA,1,0,0,0,1566
154849.gif,NA,1,0,0,0,1566
154919.gif,NA,0,0,0,0,1566
155020.gif,NA,1,0,0,0,1566
155050.gif,NA,1,0,0,0,1566
155120.gif,NA,2,0,0,0,1566
155152.gif,NA,2,0,0,0,1566
155222.gif,NA,0,0,0,0,1566
155252.gif,NA,0,0,0,0,1566
155323.gif,NA,0,0,0,0,1566
155353.gif,NA,1,0,0,0,1566
155423.gif,NA,1,0,0,0,1566
155454.gif,NA,1,0,0,0,1566
155524.gif,NA,2,0,0,0,1566
155554.gif,NA,1,0,0,0,1566
155625.gif,NA,1,0,0,0,1566
155655.gif,NA,1,0,0,0,1566
155726.gif,NA,2,0,0,0,1566
155757.gif,NA,1,0,0,0,1566
155827.gif,NA,1,0,0,0,1566
155857.gif,NA,1,0,0,0,1566
155927.gif,NA,0,0,0,0,1566
155957.gif,NA,1,0,0,0,1566
160027.gif,NA,0,0,0,0,1566
160059.gif,NA,0,0,0,0,1566
160129.gif,NA,2,0,0,0,1566
160159.gif,NA,0,0,0,0,1566
160230.gif,NA,1,0,0,0,1566
160300.gif,NA,0,0,0,0,1566
160330.gif,NA,1,0,0,0,1566
160402.gif,NA,0,0,0,0,1566
160432.gif,NA,2,0,0,0,1566
160502.gif,NA,0,0,0,0,1566
160634.gif,NA,2,0,0,0,1566
160706.gif,NA,0,0,0,0,1566
160806.gif,NA,0,0,0,0,1566
161010.gif,NA,2,0,0,0,1566
161040.gif,NA,0,0,0,0,1566
161142.gif,NA,2,0,0,0,1566
161242.gif,NA,1,0,0,0,1566
161314.gif,NA,1,0,0,0,1566
161349.gif,NA,2,0,0,0,1566
161419.gif,NA,0,0,0,0,1566
161451.gif,NA,0,0,0,0,1566
161521.gif,NA,1,0,0,0,1566
161551.gif,NA,1,0,0,0,1566
161623.gif,NA,1,0,0,0,1566
161653.gif,NA,0,0,0,0,1566
161709.gif,NA,0,0,0,0,1566
161739.gif,NA,1,0,0,0,1566
161810.gif,NA,1,0,0,0,1566
161840.gif,NA,1,0,0,0,1566
161910.gif,NA,1,0,0,0,1566
161941.gif,NA,1,0,0,0,1566
162011.gif,NA,0,0,0,0,1566
162041.gif,NA,0,0,0,0,1566
162113.gif,NA,0,0,0,0,1566
162143.gif,NA,1,0,0,0,1566
162213.gif,NA,0,0,0,0,1566
162245.gif,NA,2,0,0,0,1566
162315.gif,NA,0,0,0,0,1566
162345.gif,NA,2,0,0,0,1566
162417.gif,NA,0,0,0,0,1566
162447.gif,NA,1,0,0,0,1566
162517.gif,NA,0,0,0,0,1566
162549.gif,NA,1,0,0,0,1566
162607.gif,NA,0,0,0,0,1566
162616.gif,NA,0,0,0,0,1566
162646.gif,NA,0,0,0,0,1566
162719.gif,NA,0,0,0,0,1566
162749.gif,NA,2,0,0,0,1566
162850.gif,NA,1,0,0,0,1566
162920.gif,NA,1,0,0,0,1566
162950.gif,NA,1,0,0,0,1566
163022.gif,NA,1,0,0,0,1566
163052.gif,NA,1,0,0,0,1566
163122.gif,NA,0,0,0,0,1566
163153.gif,NA,0,0,0,0,1566
163223.gif,NA,0,0,0,0,1566
163309.gif,NA,0,0,0,0,1566
163340.gif,NA,0,0,0,0,1566
163410.gif,NA,2,0,0,0,1566
163440.gif,NA,0,0,0,0,1566
163447.gif,NA,0,0,0,0,1566
163456.gif,NA,2,0,0,0,1566
163459.gif,NA,2,0,0,0,1566
163503.gif,NA,2,0,0,0,1566
163514.gif,NA,2,0,0,0,1566
163526.gif,NA,1,0,0,0,1566
163530.gif,NA,0,0,0,0,1566
163600.gif,NA,0,0,0,0,1566
163643.gif,NA,0,0,0,0,1566
163650.gif,NA,1,0,0,0,1566
163720.gif,NA,0,0,0,0,1566
163731.gif,NA,0,0,0,0,1566
163800.gif,NA,0,0,0,0,1566
163830.gif,NA,0,0,0,0,1566
163849.gif,NA,0,0,0,0,1566
163919.gif,NA,0,0,0,0,1566
163949.gif,NA,0,0,0,0,1566
164021.gif,NA,0,0,0,0,1566
164051.gif,NA,1,0,0,0,1566
164121.gif,NA,1,0,0,0,1566
164152.gif,NA,0,0,0,0,1566
164222.gif,NA,0,0,0,0,1566
164253.gif,NA,0,0,0,0,1566
164324.gif,NA,0,0,0,0,1566
164354.gif,NA,0,0,0,0,1566
164424.gif,NA,0,0,0,0,1566
164456.gif,NA,0,0,0,0,1566
164526.gif,NA,1,0,0,0,1566
164545.gif,NA,0,0,0,0,1566
164555.gif,NA,0,0,0,0,1566
164557.gif,NA,0,0,0,0,1566
164628.gif,NA,0,0,0,0,1566
164700.gif,NA,0,0,0,0,1566
164730.gif,NA,1,0,0,0,1566
164800.gif,NA,0,0,0,0,1566
164832.gif,NA,2,0,0,0,1566
164903.gif,NA,0,0,0,0,1566
164933.gif,NA,0,0,0,0,1566
165138.gif,NA,2,0,0,0,1566
165238.gif,NA,0,0,0,0,1566
165309.gif,NA,0,0,0,0,1566
165441.gif,NA,0,0,0,0,1566
165541.gif,NA,0,0,0,0,1566
165642.gif,NA,0,0,0,0,1566
165712.gif,NA,1,0,0,0,1566
165814.gif,NA,0,0,0,0,1566
165844.gif,NA,0,0,0,0,1566
170048.gif,NA,0,0,0,0,1566
170118.gif,NA,1,0,0,0,1566
170220.gif,NA,0,0,0,0,1566
170522.gif,NA,1,0,0,0,1566
170552.gif,NA,0,0,0,0,1566
170653.gif,NA,1,0,0,0,1566
170723.gif,NA,0,0,0,0,1566
170755.gif,NA,0,0,0,0,1566
170825.gif,NA,1,0,0,0,1566
171027.gif,NA,1,0,0,0,1566
171158.gif,NA,2,0,0,0,1566
171329.gif,NA,0,0,0,0,1566
171501.gif,NA,0,0,0,0,1566
171532.gif,NA,0,0,0,0,1566
171602.gif,NA,1,0,0,0,1566
171653.gif,NA,0,0,0,0,1566
171723.gif,NA,0,0,0,0,1566
171825.gif,NA,1,0,0,0,1566
171902.gif,NA,0,0,0,0,1566
172103.gif,NA,0,0,0,0,1566
172730.gif,NA,0,0,0,0,1566
173305.gif,NA,2,0,0,0,1566
173609.gif,NA,0,0,0,0,1566
173750.gif,NA,1,0,0,0,1566
173850.gif,NA,0,0,0,0,1566
173952.gif,NA,0,0,0,0,1566
174226.gif,NA,0,0,0,0,1566
174256.gif,NA,2,0,0,0,1566
174326.gif,NA,2,0,0,0,1566
174357.gif,NA,0,0,0,0,1566
174427.gif,NA,0,0,0,0,1566
174528.gif,NA,1,0,0,0,1566
174558.gif,NA,1,0,0,0,1566
174628.gif,NA,0,0,0,0,1566
174701.gif,NA,2,0,0,0,1566
174932.gif,NA,1,0,0,0,1566
175005.gif,NA,0,0,0,0,1566
175035.gif,NA,0,0,0,0,1566
175105.gif,NA,0,0,0,0,1566
175153.gif,NA,0,0,0,0,1566
175223.gif,NA,0,0,0,0,1566
175253.gif,NA,0,0,0,0,1566
175325.gif,NA,0,0,0,0,1566
175355.gif,NA,1,0,0,0,1566
175425.gif,NA,0,0,0,0,1566
175458.gif,NA,0,0,0,0,1566
175528.gif,NA,1,0,0,0,1566
175558.gif,NA,0,0,0,0,1566
175630.gif,NA,0,0,0,0,1566
175701.gif,NA,0,0,0,0,1566
175731.gif,NA,1,0,0,0,1566
175803.gif,NA,0,0,0,0,1566
175833.gif,NA,0,0,0,0,1566
175903.gif,NA,1,0,0,0,1566
175935.gif,NA,0,0,0,0,1566
180005.gif,NA,1,0,0,0,1566
180035.gif,NA,0,0,0,0,1566
180238.gif,NA,0,0,0,0,1566
180308.gif,NA,1,0,0,0,1566
180338.gif,NA,1,0,0,0,1566
181557.gif,NA,1,0,0,0,1566
181628.gif,NA,2,0,0,0,1566
181724.gif,NA,0,0,0,0,1566
181754.gif,NA,0,0,0,0,1566
181824.gif,NA,1,0,0,0,1566
181857.gif,NA,0,0,0,0,1566
181957.gif,NA,0,0,0,0,1566
182006.gif,NA,0,0,0,0,1566
182016.gif,NA,0,0,0,0,1566
182122.gif,NA,0,0,0,0,1566
182152.gif,NA,1,0,0,0,1566
182526.gif,NA,2,0,0,0,1566
182556.gif,NA,2,0,0,0,1566
184011.gif,NA,1,0,0,0,1566
184042.gif,NA,0,0,0,0,1566
184113.gif,NA,0,0,0,0,1566
184213.gif,NA,0,0,0,0,1566
184245.gif,NA,0,0,0,0,1566
184315.gif,NA,0,0,0,0,1566
184345.gif,NA,0,0,0,0,1566
184416.gif,NA,0,0,0,0,1566
184515.gif,NA,0,0,0,0,1566
184547.gif,NA,0,0,0,0,1566
184718.gif,NA,1,0,0,0,1566
184748.gif,NA,1,0,0,0,1566
184818.gif,NA,0,0,0,0,1566
184851.gif,NA,0,0,0,0,1566
184921.gif,NA,0,0,0,0,1566
185022.gif,NA,0,0,0,0,1566
185323.gif,NA,0,0,0,0,1566
185354.gif,NA,1,0,0,0,1566
185424.gif,NA,0,0,0,0,1566
185455.gif,NA,1,0,0,0,1566
185525.gif,NA,1,0,0,0,1566
185627.gif,NA,0,0,0,0,1566
185657.gif,NA,0,0,0,0,1566
185727.gif,NA,1,0,0,0,1566
185830.gif,NA,0,0,0,0,1566
185855.gif,NA,0,0,0,0,1566
185858.gif,NA,0,0,0,0,1566
185900.gif,NA,0,0,0,0,1566
185930.gif,NA,0,0,0,0,1566
190003.gif,NA,1,0,0,0,1566
190033.gif,NA,2,0,0,0,1566
190103.gif,NA,2,0,0,0,1566
190134.gif,NA,2,0,0,0,1566
190154.gif,NA,2,0,0,0,1566
190157.gif,NA,1,0,0,0,1566
190159.gif,NA,1,0,0,0,1566
190202.gif,NA,1,0,0,0,1566
190208.gif,NA,0,0,0,0,1566
190210.gif,NA,0,0,0,0,1566
190214.gif,NA,0,0,0,0,1566
190437.gif,NA,0,0,0,0,1566
190608.gif,NA,1,0,0,0,1566
190640.gif,NA,0,0,0,0,1566
190740.gif,NA,0,0,0,0,1566
190811.gif,NA,0,0,0,0,1566
191013.gif,NA,1,0,0,0,1566
191212.gif,NA,2,0,0,0,1566
191330.gif,NA,0,0,0,0,1566
191433.gif,NA,1,0,0,0,1566
191503.gif,NA,2,0,0,0,1566
191533.gif,NA,1,0,0,0,1566
191604.gif,NA,0,0,0,0,1566
191736.gif,NA,0,0,0,0,1566
192040.gif,NA,0,0,0,0,1566
192411.gif,NA,1,0,0,0,1566
193040.gif,NA,1,0,0,0,1566
193112.gif,NA,1,0,0,0,1566
193212.gif,NA,1,0,0,0,1566
193313.gif,NA,1,0,0,0,1566
193428.gif,NA,0,0,0,0,1566
193458.gif,NA,1,0,0,0,1566
193530.gif,NA,0,0,0,0,1566
193600.gif,NA,0,0,0,0,1566
193902.gif,NA,0,0,0,0,1566
194138.gif,NA,0,0,0,0,1566
194339.gif,NA,1,0,0,0,1566
194410.gif,NA,0,0,0,0,1566
194426.gif,NA,2,0,0,0,1566
194456.gif,NA,1,0,0,0,1566
194526.gif,NA,0,0,0,0,1566
194558.gif,NA,0,0,0,0,1566
194628.gif,NA,0,0,0,0,1566
194658.gif,NA,1,0,0,0,1566
194730.gif,NA,1,0,0,0,1566
194800.gif,NA,2,0,0,0,1566
194830.gif,NA,0,0,0,0,1566
194901.gif,NA,0,0,0,0,1566
194931.gif,NA,1,0,0,0,1566
195001.gif,NA,0,0,0,0,1566
195033.gif,NA,2,0,0,0,1566
195103.gif,NA,0,0,0,0,1566
195215.gif,NA,0,0,0,0,1566
195356.gif,NA,0,0,0,0,1566
195448.gif,NA,2,0,0,0,1566
195455.gif,NA,0,0,0,0,1566
195525.gif,NA,1,0,0,0,1566
195618.gif,NA,0,0,0,0,1566
195648.gif,NA,0,0,0,0,1566
195719.gif,NA,0,0,0,0,1566
195749.gif,NA,0,0,0,0,1566
195819.gif,NA,2,0,0,0,1566
195852.gif,NA,0,0,0,0,1566
195922.gif,NA,0,0,0,0,1566
195952.gif,NA,0,0,0,0,1566
200024.gif,NA,0,0,0,0,1566
200054.gif,NA,0,0,0,0,1566
200300.gif,NA,0,0,0,0,1566
200331.gif,NA,0,0,0,0,1566
200534.gif,NA,1,0,0,0,1566
200604.gif,NA,0,0,0,0,1566
200836.gif,NA,0,0,0,0,1566
200907.gif,NA,0,0,0,0,1566
201038.gif,NA,0,0,0,0,1566
201110.gif,NA,0,0,0,0,1566
201140.gif,NA,0,0,0,0,1566
201209.gif,NA,0,0,0,0,1566
201310.gif,NA,1,0,0,0,1566
201340.gif,NA,2,0,0,0,1566
201410.gif,NA,1,0,0,0,1566
201442.gif,NA,1,0,0,0,1566
201512.gif,NA,1,0,0,0,1566
201542.gif,NA,1,0,0,0,1566
201644.gif,NA,0,0,0,0,1566
201700.gif,NA,0,0,0,0,1566
201702.gif,NA,1,0,0,0,1566
201732.gif,NA,0,0,0,0,1566
201804.gif,NA,1,0,0,0,1566
201834.gif,NA,1,0,0,0,1566
201930.gif,NA,0,0,0,0,1566
202000.gif,NA,2,0,0,0,1566
202102.gif,NA,1,0,0,0,1566
202132.gif,NA,1,0,0,0,1566
202203.gif,NA,1,0,0,0,1566
202233.gif,NA,0,0,0,0,1566
202303.gif,NA,0,0,0,0,1566
202335.gif,NA,0,0,0,0,1566
202356.gif,NA,0,0,0,0,1566
202406.gif,NA,0,0,0,0,1566
202436.gif,NA,0,0,0,0,1566
202518.gif,NA,0,0,0,0,1566
202526.gif,NA,0,0,0,0,1566
202628.gif,NA,0,0,0,0,1566
202728.gif,NA,0,0,0,0,1566
202847.gif,NA,0,0,0,0,1566
202929.gif,NA,1,0,0,0,1566
203012.gif,NA,0,0,0,0,1566
203044.gif,NA,1,0,0,0,1566
203115.gif,NA,0,0,0,0,1566
203215.gif,NA,0,0,0,0,1566
203253.gif,NA,0,0,0,0,1566
203323.gif,NA,2,0,0,0,1566
203354.gif,NA,2,0,0,0,1566
203424.gif,NA,1,0,0,0,1566
203525.gif,NA,0,0,0,0,1566
203613.gif,NA,0,0,0,0,1566
203725.gif,NA,2,0,0,0,1566
203756.gif,NA,2,0,0,0,1566
203826.gif,NA,0,0,0,0,1566
203856.gif,NA,0,0,0,0,1566
203927.gif,NA,0,0,0,0,1566
204129.gif,NA,0,0,0,0,1566
204159.gif,NA,0,0,0,0,1566
204231.gif,NA,0,0,0,0,1566
204731.gif,NA,0,0,0,0,1566
204801.gif,NA,1,0,0,0,1566
204809.gif,NA,1,0,0,0,1566
204812.gif,NA,0,0,0,0,1566
204842.gif,NA,0,0,0,0,1566
204944.gif,NA,0,0,0,0,1566
205138.gif,NA,1,0,0,0,1566
205306.gif,NA,1,0,0,0,1566
205336.gif,NA,1,0,0,0,1566
205358.gif,NA,0,0,0,0,1566
205428.gif,NA,0,0,0,0,1566
205454.gif,NA,0,0,0,0,1566
205530.gif,NA,0,0,0,0,1566
205532.gif,NA,0,0,0,0,1566
205543.gif,NA,0,0,0,0,1566
205557.gif,NA,0,0,0,0,1566
205625.gif,NA,2,0,0,0,1566
205631.gif,NA,1,0,0,0,1566
205637.gif,NA,0,0,0,0,1566
205645.gif,NA,2,0,0,0,1566
205659.gif,NA,2,0,0,0,1566
205729.gif,NA,0,0,0,0,1566
205802.gif,NA,0,0,0,0,1566
205805.gif,NA,0,0,0,0,1566
205816.gif,NA,0,0,0,0,1566
205818.gif,NA,2,0,0,0,1566
205858.gif,NA,0,0,0,0,1566
205908.gif,NA,0,0,0,0,1566
205911.gif,NA,1,0,0,0,1566
205914.gif,NA,2,0,0,0,1566
205936.gif,NA,0,0,0,0,1566
205939.gif,NA,0,0,0,0,1566
210010.gif,NA,2,0,0,0,1566
210032.gif,NA,2,0,0,0,1566
210102.gif,NA,2,0,0,0,1566
210111.gif,NA,1,0,0,0,1566
210141.gif,NA,0,0,0,0,1566
210147.gif,NA,0,0,0,0,1566
210213.gif,NA,0,0,0,0,1566
210227.gif,NA,1,0,0,0,1566
210257.gif,NA,0,0,0,0,1566
210328.gif,NA,1,0,0,0,1566
210415.gif,NA,1,0,0,0,1566
210419.gif,NA,2,0,0,0,1566
210449.gif,NA,1,0,0,0,1566
210457.gif,NA,2,0,0,0,1566
210504.gif,NA,2,0,0,0,1566
210534.gif,NA,0,0,0,0,1566
210605.gif,NA,0,0,0,0,1566
210635.gif,NA,2,0,0,0,1566
210638.gif,NA,2,0,0,0,1566
210641.gif,NA,0,0,0,0,1566
210711.gif,NA,0,0,0,0,1566
210743.gif,NA,1,0,0,0,1566
210813.gif,NA,0,0,0,0,1566
210844.gif,NA,0,0,0,0,1566
210915.gif,NA,0,0,0,0,1566
211342.gif,NA,1,0,0,0,1566
211544.gif,NA,0,0,0,0,1566
211608.gif,NA,0,0,0,0,1566
211637.gif,NA,1,0,0,0,1566
211739.gif,NA,2,0,0,0,1566
211839.gif,NA,1,0,0,0,1566
211911.gif,NA,1,0,0,0,1566
211930.gif,NA,0,0,0,0,1566
211959.gif,NA,0,0,0,0,1566
212005.gif,NA,2,0,0,0,1566
212035.gif,NA,0,0,0,0,1566
212040.gif,NA,0,0,0,0,1566
212045.gif,NA,0,0,0,0,1566
212115.gif,NA,0,0,0,0,1566
212134.gif,NA,2,0,0,0,1566
212220.gif,NA,2,0,0,0,1566
212253.gif,NA,1,0,0,0,1566
