site,sub_num,age,sex,image,exclusion,category,object,object.basic,image_no,hr,min,sec,msec,timestamp,labels_30,labels_60,labels_180,labels_300,labels_600
American,7780,7,M,010545.01.gif,NA,Toy,teething toy,hand,010545.01,1,5,45,1,3945001,0,0,0,0,0
American,7780,7,M,010550.01.gif,NA,Toy,teething toy,hand,010550.01,1,5,50,1,3950001,0,0,0,0,0
American,7780,7,M,010615.00.gif,NA,OtherSynthetic,container lid,lid,010615.00,1,6,15,0,3975000,0,0,0,0,0
American,7780,7,M,010625.01.gif,NA,Toy,block,block,010625.01,1,6,25,1,3985001,0,0,0,0,0
American,7780,7,M,010630.02.gif,NA,Toy,block,block,010630.02,1,6,30,2,3990002,0,0,0,0,0
American,7780,7,M,010635.02.gif,NA,Clothing,purse,purse,010635.02,1,6,35,2,3995002,0,0,0,0,0
American,7780,7,M,010640.03.gif,NA,Clothing,purse,purse,010640.03,1,6,40,3,4000003,0,0,0,0,0
American,7780,7,M,010645.00.gif,NA,Clothing,purse,purse,010645.00,1,6,45,0,4005000,0,0,0,0,0
American,7780,7,M,010650.01.gif,NA,Clothing,purse,purse,010650.01,1,6,50,1,4010001,0,0,0,0,0
American,7780,7,M,010655.01.gif,NA,Clothing,purse,purse,010655.01,1,6,55,1,4015001,0,0,0,0,0
American,7780,7,M,010700.02.gif,NA,Clothing,purse,purse,010700.02,1,7,0,2,4020002,0,0,0,0,0
American,7780,7,M,010705.02.gif,NA,Clothing,purse,purse,010705.02,1,7,5,2,4025002,0,0,0,0,0
American,7780,7,M,010710.03.gif,NA,Toy,block,block,010710.03,1,7,10,3,4030003,0,0,0,0,0
American,7780,7,M,010715.03.gif,NA,Toy,block,block,010715.03,1,7,15,3,4035003,0,0,0,0,0
American,7780,7,M,010720.00.gif,NA,Toy,block,block,010720.00,1,7,20,0,4040000,0,0,0,0,0
American,7780,7,M,010725.01.gif,NA,Toy,block,block,010725.01,1,7,25,1,4045001,0,0,0,0,0
American,7780,7,M,010745.03.gif,NA,Toy,block,block,010745.03,1,7,45,3,4065003,0,0,0,0,0
American,7780,7,M,010755.00.gif,NA,Toy,block,block,010755.00,1,7,55,0,4075000,0,0,0,0,0
American,7780,7,M,010800.01.gif,NA,Toy,block,block,010800.01,1,8,0,1,4080001,0,0,0,0,0
American,7780,7,M,010805.01.gif,NA,Toy,block,block,010805.01,1,8,5,1,4085001,0,0,0,0,0
American,7780,7,M,010810.02.gif,NA,Toy,block,block,010810.02,1,8,10,2,4090002,0,0,0,0,0
American,7780,7,M,010815.02.gif,NA,Toy,block,block,010815.02,1,8,15,2,4095002,0,0,0,0,0
American,4041,13,F,000005.00.gif,NA,OtherLargeImmovable,couch,couch,000005.00,0,0,5,0,5000,2,2,2,2,2
American,4041,13,F,000020.02.gif,NA,StudyRelated,study hat,hat,000020.02,0,0,20,2,20002,1,1,1,1,1
American,4041,13,F,000030.03.gif,NA,StudyRelated,study hat,hat,000030.03,0,0,30,3,30003,1,1,1,1,1
American,4041,13,F,000050.02.gif,NA,Toy,brobee+toy,brobee,000050.02,0,0,50,2,50002,0,0,0,0,0
American,4041,13,F,000130.02.gif,NA,StudyRelated,study hat,hat,000130.02,0,1,30,2,90002,0,0,1,1,1
American,4041,13,F,000235.02.gif,NA,Toy,plastic shape,shape,000235.02,0,2,35,2,155002,0,0,0,0,0
American,4041,13,F,000240.03.gif,NA,StudyRelated,study hat,hat,000240.03,0,2,40,3,160003,0,0,1,1,1
American,4041,13,F,000315.03.gif,NA,Toy,toy remote,remote,000315.03,0,3,15,3,195003,0,0,0,5,5
American,4041,13,F,000320.03.gif,NA,Toy,toy remote,remote,000320.03,0,3,20,3,200003,0,0,0,5,5
American,4041,13,F,000330.01.gif,NA,Toy,toy remote,remote,000330.01,0,3,30,1,210001,0,0,0,5,5
American,4041,13,F,000335.01.gif,NA,Toy,toy remote,remote,000335.01,0,3,35,1,215001,0,0,0,5,5
American,4041,13,F,000340.02.gif,NA,Toy,toy remote,remote,000340.02,0,3,40,2,220002,0,0,0,5,5
American,4041,13,F,000345.02.gif,NA,Toy,toy remote,remote,000345.02,0,3,45,2,225002,0,0,0,5,5
American,4041,13,F,000350.03.gif,NA,Toy,toy remote,remote,000350.03,0,3,50,3,230003,0,0,0,5,5
American,4041,13,F,000355.00.gif,NA,Toy,toy remote,remote,000355.00,0,3,55,0,235000,0,0,0,5,5
American,4041,13,F,000400.01.gif,NA,Toy,toy remote,remote,000400.01,0,4,0,1,240001,0,0,0,5,5
American,4041,13,F,000405.01.gif,NA,Toy,toy remote,remote,000405.01,0,4,5,1,245001,0,0,0,5,5
American,4041,13,F,000410.02.gif,NA,Toy,toy remote,remote,000410.02,0,4,10,2,250002,0,0,0,5,5
American,4041,13,F,000415.02.gif,NA,Toy,toy remote,remote,000415.02,0,4,15,2,255002,0,0,0,5,5
American,4041,13,F,000420.03.gif,NA,Toy,toy remote,remote,000420.03,0,4,20,3,260003,0,0,0,5,5
American,4041,13,F,000420.03.gif,NA,Toy,plastic shape,shape,000420.03,0,4,20,3,260003,0,0,0,0,0
American,4041,13,F,000425.03.gif,NA,Toy,toy remote,remote,000425.03,0,4,25,3,265003,0,0,0,5,5
American,4041,13,F,000425.03.gif,NA,Toy,plastic shape,shape,000425.03,0,4,25,3,265003,0,0,0,0,0
American,4041,13,F,000430.00.gif,NA,Toy,toy remote,remote,000430.00,0,4,30,0,270000,0,0,0,5,5
American,4041,13,F,000430.00.gif,NA,Toy,plastic shape,shape,000430.00,0,4,30,0,270000,0,0,0,0,0
American,4041,13,F,000435.01.gif,NA,Toy,toy remote,remote,000435.01,0,4,35,1,275001,0,0,0,5,5
American,4041,13,F,000435.01.gif,NA,Toy,plastic shape,shape,000435.01,0,4,35,1,275001,0,0,0,0,0
American,4041,13,F,000440.01.gif,NA,Toy,toy remote,remote,000440.01,0,4,40,1,280001,0,0,0,5,5
American,4041,13,F,000440.01.gif,NA,Toy,plastic shape,shape,000440.01,0,4,40,1,280001,0,0,0,0,0
American,4041,13,F,000445.02.gif,NA,Toy,toy remote,remote,000445.02,0,4,45,2,285002,0,0,0,5,5
American,4041,13,F,000445.02.gif,NA,Toy,plastic shape,shape,000445.02,0,4,45,2,285002,0,0,0,0,0
American,4041,13,F,000450.02.gif,NA,Toy,toy remote,remote,000450.02,0,4,50,2,290002,0,0,0,5,5
American,4041,13,F,000455.03.gif,NA,OtherSynthetic,air pillow flim,bubble+wrap,000455.03,0,4,55,3,295003,0,0,0,0,0
American,4041,13,F,000505.00.gif,NA,OtherSynthetic,carboard box,box,000505.00,0,5,5,0,305000,0,0,0,1,45
American,4041,13,F,000510.01.gif,NA,OtherSynthetic,carboard box,box,000510.01,0,5,10,1,310001,0,0,0,1,45
American,4041,13,F,000520.02.gif,NA,OtherSynthetic,carboard box,box,000520.02,0,5,20,2,320002,0,0,0,1,45
American,4041,13,F,000525.02.gif,NA,OtherSynthetic,carboard box,box,000525.02,0,5,25,2,325002,0,0,0,0,45
American,4041,13,F,000530.03.gif,NA,OtherSynthetic,carboard box,box,000530.03,0,5,30,3,330003,0,0,0,0,45
American,4041,13,F,000535.00.gif,NA,OtherSynthetic,carboard box,box,000535.00,0,5,35,0,335000,0,0,0,0,45
American,4041,13,F,000540.01.gif,NA,OtherSynthetic,carboard box,box,000540.01,0,5,40,1,340001,0,0,0,0,45
American,4041,13,F,000600.03.gif,NA,OtherSynthetic,carboard box,box,000600.03,0,6,0,3,360003,0,0,0,0,45
American,4041,13,F,000605.03.gif,NA,OtherSynthetic,carboard box,box,000605.03,0,6,5,3,365003,0,0,0,0,45
American,4041,13,F,000610.00.gif,NA,OtherSynthetic,carboard box,box,000610.00,0,6,10,0,370000,0,0,0,0,45
American,4041,13,F,000615.01.gif,NA,OtherSynthetic,carboard box,box,000615.01,0,6,15,1,375001,0,0,0,0,45
American,4041,13,F,000620.01.gif,NA,OtherSynthetic,carboard box,box,000620.01,0,6,20,1,380001,0,0,0,0,45
American,4041,13,F,000855.00.gif,NA,Toy,toy remote,remote,000855.00,0,8,55,0,535000,0,0,0,0,5
American,4041,13,F,000900.01.gif,NA,Toy,toy remote,remote,000900.01,0,9,0,1,540001,0,0,0,0,5
American,4041,13,F,000925.03.gif,NA,Toy,toy remote,remote,000925.03,0,9,25,3,565003,0,0,0,0,5
American,4041,13,F,000930.00.gif,NA,Toy,toy remote,remote,000930.00,0,9,30,0,570000,0,0,0,0,5
American,4041,13,F,000935.01.gif,NA,Toy,toy remote,remote,000935.01,0,9,35,1,575001,0,0,0,0,5
American,4041,13,F,000940.01.gif,NA,Toy,toy remote,remote,000940.01,0,9,40,1,580001,0,0,0,0,5
American,4041,13,F,000945.02.gif,NA,Toy,plastic shape,shape,000945.02,0,9,45,2,585002,0,0,0,0,0
American,4041,13,F,000950.02.gif,NA,Toy,toy remote,remote,000950.02,0,9,50,2,590002,0,0,0,0,5
American,4041,13,F,000950.02.gif,NA,OtherLargeImmovable,couch,couch,000950.02,0,9,50,2,590002,0,0,0,0,2
American,4041,13,F,000955.03.gif,NA,Toy,toy remote,remote,000955.03,0,9,55,3,595003,0,0,0,0,5
American,4041,13,F,000955.03.gif,NA,OtherLargeImmovable,couch,couch,000955.03,0,9,55,3,595003,0,0,0,0,2
American,4041,13,F,001000.03.gif,NA,OtherLargeImmovable,couch,couch,001000.03,0,10,0,3,600003,0,0,0,0,2
American,4041,13,F,001005.00.gif,NA,OtherLargeImmovable,couch,couch,001005.00,0,10,5,0,605000,0,0,0,0,1
American,4041,13,F,001025.02.gif,NA,Toy,toy elephant,elephant,001025.02,0,10,25,2,625002,0,0,0,0,0
American,4041,13,F,001030.03.gif,NA,Toy,toy elephant,elephant,001030.03,0,10,30,3,630003,0,0,0,0,0
American,4041,13,F,001045.01.gif,NA,Toy,toy ring,ring,001045.01,0,10,45,1,645001,0,0,0,0,0
American,4041,13,F,001050.02.gif,NA,Toy,toy ring,ring,001050.02,0,10,50,2,650002,0,0,0,0,0
American,4041,13,F,001055.02.gif,NA,Toy,toy ring,ring,001055.02,0,10,55,2,655002,0,0,0,0,0
American,4041,13,F,001100.03.gif,NA,Toy,toy ring,ring,001100.03,0,11,0,3,660003,0,0,0,0,0
American,4041,13,F,001105.03.gif,NA,Toy,toy ring,ring,001105.03,0,11,5,3,665003,0,0,0,0,0
American,4041,13,F,001110.00.gif,NA,Toy,toy ring,ring,001110.00,0,11,10,0,670000,0,0,0,0,0
American,4041,13,F,001115.01.gif,NA,Toy,toy ring,ring,001115.01,0,11,15,1,675001,0,0,0,0,0
American,4041,13,F,001120.01.gif,NA,Toy,toy ring,ring,001120.01,0,11,20,1,680001,0,0,0,0,0
American,4041,13,F,001125.02.gif,NA,Toy,toy ring,ring,001125.02,0,11,25,2,685002,0,0,0,0,0
American,4041,13,F,001130.02.gif,NA,Toy,toy ring,ring,001130.02,0,11,30,2,690002,0,0,0,0,0
American,4041,13,F,001135.03.gif,NA,Toy,toy ring,ring,001135.03,0,11,35,3,695003,0,0,0,0,0
American,4041,13,F,001140.03.gif,NA,Toy,toy ring,ring,001140.03,0,11,40,3,700003,0,0,0,0,0
American,4041,13,F,001145.00.gif,NA,Toy,toy ring,ring,001145.00,0,11,45,0,705000,0,0,0,0,0
American,4041,13,F,001150.01.gif,NA,Toy,toy ring,ring,001150.01,0,11,50,1,710001,0,0,0,0,0
American,4041,13,F,001155.01.gif,NA,Toy,toy ring,ring,001155.01,0,11,55,1,715001,0,0,0,0,0
American,4041,13,F,001200.02.gif,NA,Toy,toy ring,ring,001200.02,0,12,0,2,720002,0,0,0,0,0
American,4041,13,F,001205.02.gif,NA,Toy,toy ring,ring,001205.02,0,12,5,2,725002,0,0,0,0,0
American,4041,13,F,001210.03.gif,NA,Toy,toy ring,ring,001210.03,0,12,10,3,730003,0,0,0,0,0
American,4041,13,F,001215.00.gif,NA,Toy,toy ring,ring,001215.00,0,12,15,0,735000,0,0,0,0,0
American,4041,13,F,001220.01.gif,NA,Toy,toy ring,ring,001220.01,0,12,20,1,740001,0,0,0,0,0
American,4041,13,F,001225.01.gif,NA,Toy,toy ring,ring,001225.01,0,12,25,1,745001,0,0,0,0,0
American,4041,13,F,001230.02.gif,NA,Toy,toy ring,ring,001230.02,0,12,30,2,750002,0,0,0,0,0
American,4041,13,F,001235.02.gif,NA,Toy,toy ring,ring,001235.02,0,12,35,2,755002,0,0,0,0,0
American,4041,13,F,001240.03.gif,NA,Toy,toy ring,ring,001240.03,0,12,40,3,760003,0,0,0,0,0
American,4041,13,F,001245.03.gif,NA,Toy,toy ring,ring,001245.03,0,12,45,3,765003,0,0,0,0,0
American,4041,13,F,001245.03.gif,NA,OtherLargeImmovable,couch,couch,001245.03,0,12,45,3,765003,0,0,0,0,0
American,4041,13,F,001250.00.gif,NA,Toy,toy ring,ring,001250.00,0,12,50,0,770000,0,0,0,0,0
American,4041,13,F,001250.00.gif,NA,OtherLargeImmovable,couch,couch,001250.00,0,12,50,0,770000,0,0,0,0,0
American,4041,13,F,001255.01.gif,NA,Toy,toy ring,ring,001255.01,0,12,55,1,775001,0,0,0,0,0
American,4041,13,F,001300.01.gif,NA,Toy,toy ring,ring,001300.01,0,13,0,1,780001,0,0,0,0,0
American,4041,13,F,001305.02.gif,NA,Toy,toy ring,ring,001305.02,0,13,5,2,785002,0,0,0,0,0
American,4041,13,F,001310.02.gif,NA,Toy,toy ring,ring,001310.02,0,13,10,2,790002,0,0,0,0,0
American,4041,13,F,001315.03.gif,NA,Toy,toy ring,ring,001315.03,0,13,15,3,795003,0,0,0,0,0
American,4041,13,F,001320.03.gif,NA,Toy,toy ring,ring,001320.03,0,13,20,3,800003,0,0,0,0,0
American,4041,13,F,001325.00.gif,NA,Toy,toy ring,ring,001325.00,0,13,25,0,805000,0,0,0,0,0
American,4041,13,F,001330.01.gif,NA,Toy,toy ring,ring,001330.01,0,13,30,1,810001,0,0,0,0,0
American,4041,13,F,001335.01.gif,NA,Toy,toy ring,ring,001335.01,0,13,35,1,815001,0,0,0,0,0
American,4041,13,F,001340.02.gif,NA,Toy,toy ring,ring,001340.02,0,13,40,2,820002,0,0,0,0,0
American,4041,13,F,001345.02.gif,NA,Toy,toy ring,ring,001345.02,0,13,45,2,825002,0,0,0,0,0
American,4041,13,F,001350.03.gif,NA,OtherSynthetic,carboard box,box,001350.03,0,13,50,3,830003,0,0,0,0,0
American,4041,13,F,001400.01.gif,NA,Toy,toy remote,remote,001400.01,0,14,0,1,840001,0,0,0,0,0
American,4041,13,F,001410.02.gif,NA,OtherSynthetic,carboard box,box,001410.02,0,14,10,2,850002,0,0,0,0,0
American,4041,13,F,001415.02.gif,NA,OtherSynthetic,carboard box,box,001415.02,0,14,15,2,855002,0,0,0,0,0
American,4041,13,F,001425.03.gif,NA,OtherSynthetic,carboard box,box,001425.03,0,14,25,3,865003,0,0,0,0,0
American,4041,13,F,001430.00.gif,NA,OtherLargeImmovable,couch,couch,001430.00,0,14,30,0,870000,0,0,0,0,0
American,4041,13,F,001445.02.gif,NA,Toy,toy remote,remote,001445.02,0,14,45,2,885002,0,0,0,0,0
American,4041,13,F,001450.02.gif,NA,Toy,toy remote,remote,001450.02,0,14,50,2,890002,0,0,0,0,0
American,4041,13,F,001455.03.gif,NA,Toy,toy remote,remote,001455.03,0,14,55,3,895003,0,0,0,0,0
American,4041,13,F,001500.03.gif,NA,Toy,toy remote,remote,001500.03,0,15,0,3,900003,0,0,0,0,0
American,4041,13,F,001505.00.gif,NA,Toy,toy remote,remote,001505.00,0,15,5,0,905000,0,0,0,0,0
American,4041,13,F,001510.01.gif,NA,Toy,toy remote,remote,001510.01,0,15,10,1,910001,0,0,0,0,0
American,4041,13,F,001515.01.gif,NA,Toy,toy remote,remote,001515.01,0,15,15,1,915001,0,0,0,0,0
American,4041,13,F,001520.02.gif,NA,Toy,toy remote,remote,001520.02,0,15,20,2,920002,0,0,0,0,0
American,4041,13,F,001525.02.gif,NA,Toy,toy remote,remote,001525.02,0,15,25,2,925002,0,0,0,0,0
American,4041,13,F,001530.03.gif,NA,Toy,toy remote,remote,001530.03,0,15,30,3,930003,0,0,0,0,0
American,4041,13,F,001535.00.gif,NA,Toy,toy remote,remote,001535.00,0,15,35,0,935000,0,0,0,0,0
American,4041,13,F,001540.01.gif,NA,Toy,toy remote,remote,001540.01,0,15,40,1,940001,0,0,0,0,0
American,4041,13,F,001545.01.gif,NA,Toy,toy remote,remote,001545.01,0,15,45,1,945001,0,0,0,0,0
American,4041,13,F,001550.02.gif,NA,Toy,toy remote,remote,001550.02,0,15,50,2,950002,0,0,0,0,0
American,4041,13,F,001555.02.gif,NA,Toy,toy remote,remote,001555.02,0,15,55,2,955002,0,0,0,0,0
American,4041,13,F,001600.03.gif,NA,Toy,toy remote,remote,001600.03,0,16,0,3,960003,0,0,0,0,0
American,4041,13,F,001605.03.gif,NA,Toy,toy remote,remote,001605.03,0,16,5,3,965003,0,0,0,0,0
American,4041,13,F,001610.00.gif,NA,Toy,toy remote,remote,001610.00,0,16,10,0,970000,0,0,0,0,0
American,4041,13,F,001615.01.gif,NA,Toy,toy remote,remote,001615.01,0,16,15,1,975001,0,0,0,0,0
American,4041,13,F,001620.01.gif,NA,Toy,toy remote,remote,001620.01,0,16,20,1,980001,0,0,0,0,0
American,4041,13,F,001625.02.gif,NA,Toy,toy remote,remote,001625.02,0,16,25,2,985002,0,0,0,0,0
American,4041,13,F,001630.02.gif,NA,Toy,toy remote,remote,001630.02,0,16,30,2,990002,0,0,0,0,0
American,4041,13,F,001635.03.gif,NA,Toy,toy remote,remote,001635.03,0,16,35,3,995003,0,0,0,0,0
American,4041,13,F,001640.03.gif,NA,Toy,toy remote,remote,001640.03,0,16,40,3,1000003,0,0,0,0,0
American,4041,13,F,001645.00.gif,NA,Toy,toy remote,remote,001645.00,0,16,45,0,1005000,0,0,0,0,0
American,4041,13,F,001650.01.gif,NA,Toy,toy remote,remote,001650.01,0,16,50,1,1010001,0,0,0,0,0
American,4041,13,F,001655.01.gif,NA,Toy,toy remote,remote,001655.01,0,16,55,1,1015001,0,0,0,0,0
American,4041,13,F,001700.02.gif,NA,Toy,toy remote,remote,001700.02,0,17,0,2,1020002,0,0,0,0,0
American,4041,13,F,001705.02.gif,NA,Toy,toy remote,remote,001705.02,0,17,5,2,1025002,0,0,0,0,0
American,4041,13,F,001710.03.gif,NA,Toy,toy remote,remote,001710.03,0,17,10,3,1030003,0,0,0,0,0
American,4041,13,F,001720.01.gif,NA,Toy,toy remote,remote,001720.01,0,17,20,1,1040001,0,0,0,0,0
American,4041,13,F,001725.01.gif,NA,Toy,toy remote,remote,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,4041,13,F,001725.01.gif,NA,OtherLargeImmovable,couch,couch,001725.01,0,17,25,1,1045001,0,0,0,0,0
American,4041,13,F,001730.02.gif,NA,OtherLargeImmovable,couch,couch,001730.02,0,17,30,2,1050002,0,0,0,0,0
American,4041,13,F,001835.01.gif,NA,OtherSynthetic,carboard box,box,001835.01,0,18,35,1,1115001,0,0,0,0,0
American,4041,13,F,001900.01.gif,NA,OtherSynthetic,carboard box,box,001900.01,0,19,0,1,1140001,0,0,0,0,0
American,4041,13,F,001910.02.gif,NA,Toy,toy cup,cup,001910.02,0,19,10,2,1150002,0,0,0,0,0
American,4041,13,F,001915.02.gif,NA,Toy,toy ring,ring,001915.02,0,19,15,2,1155002,0,0,0,0,0
American,4041,13,F,001920.03.gif,NA,Toy,toy ring,ring,001920.03,0,19,20,3,1160003,0,0,0,0,0
American,4041,13,F,001925.03.gif,NA,Toy,toy ring,ring,001925.03,0,19,25,3,1165003,0,0,0,0,0
American,4041,13,F,001930.00.gif,NA,Toy,toy ring,ring,001930.00,0,19,30,0,1170000,0,0,0,0,0
American,4041,13,F,001935.01.gif,NA,Toy,toy ring,ring,001935.01,0,19,35,1,1175001,0,0,0,0,0
American,4041,13,F,001940.01.gif,NA,Toy,toy ring,ring,001940.01,0,19,40,1,1180001,0,0,0,0,0
American,4041,13,F,001945.02.gif,NA,Toy,toy ring,ring,001945.02,0,19,45,2,1185002,0,0,0,0,0
American,4041,13,F,001950.02.gif,NA,Toy,toy ring,ring,001950.02,0,19,50,2,1190002,0,0,0,0,0
American,4041,13,F,001955.03.gif,NA,Toy,toy ring,ring,001955.03,0,19,55,3,1195003,0,0,0,0,0
American,4041,13,F,002000.03.gif,NA,Toy,toy ring,ring,002000.03,0,20,0,3,1200003,0,0,0,0,0
American,4041,13,F,002005.00.gif,NA,Toy,toy ring,ring,002005.00,0,20,5,0,1205000,0,0,0,0,0
American,4041,13,F,002010.01.gif,NA,Toy,toy ring,ring,002010.01,0,20,10,1,1210001,0,0,0,0,0
American,4041,13,F,002015.01.gif,NA,Toy,toy cup,cup,002015.01,0,20,15,1,1215001,0,0,0,0,0
American,4041,13,F,002020.02.gif,NA,Toy,toy cup,cup,002020.02,0,20,20,2,1220002,0,0,0,0,0
American,4041,13,F,002030.03.gif,NA,Toy,toy ring,ring,002030.03,0,20,30,3,1230003,0,0,0,0,0
American,4041,13,F,002035.00.gif,NA,Toy,toy ring,ring,002035.00,0,20,35,0,1235000,0,0,0,0,0
American,4041,13,F,002040.01.gif,NA,Toy,toy ring,ring,002040.01,0,20,40,1,1240001,0,0,0,0,0
American,4041,13,F,002045.01.gif,NA,Toy,toy ring,ring,002045.01,0,20,45,1,1245001,0,0,0,0,0
American,4041,13,F,002050.02.gif,NA,Toy,toy ring,ring,002050.02,0,20,50,2,1250002,0,0,0,0,0
American,4041,13,F,002055.02.gif,NA,Toy,toy ring,ring,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,4041,13,F,002055.02.gif,NA,Toy,toy cup,cup,002055.02,0,20,55,2,1255002,0,0,0,0,0
American,4041,13,F,002100.03.gif,NA,Toy,toy ring,ring,002100.03,0,21,0,3,1260003,0,0,0,0,0
American,4041,13,F,002105.03.gif,NA,Toy,toy ring,ring,002105.03,0,21,5,3,1265003,0,0,0,0,0
American,4041,13,F,002105.03.gif,NA,Toy,brobee+toy,brobee,002105.03,0,21,5,3,1265003,0,0,0,0,0
American,4041,13,F,002110.00.gif,NA,Toy,toy ring,ring,002110.00,0,21,10,0,1270000,0,0,0,0,0
American,4041,13,F,002115.01.gif,NA,OtherSynthetic,carboard box,box,002115.01,0,21,15,1,1275001,0,0,0,0,0
American,4041,13,F,002120.01.gif,NA,OtherSynthetic,carboard box,box,002120.01,0,21,20,1,1280001,0,0,0,0,0
American,4041,13,F,002205.02.gif,NA,OtherSynthetic,carboard box,box,002205.02,0,22,5,2,1325002,0,0,0,0,0
American,4041,13,F,002210.03.gif,NA,OtherSynthetic,carboard box,box,002210.03,0,22,10,3,1330003,0,0,0,0,0
American,4041,13,F,002215.00.gif,NA,OtherSynthetic,carboard box,box,002215.00,0,22,15,0,1335000,0,0,0,0,0
American,4041,13,F,002220.01.gif,NA,OtherSynthetic,carboard box,box,002220.01,0,22,20,1,1340001,0,0,0,0,0
American,4041,13,F,002225.01.gif,NA,OtherSynthetic,carboard box,box,002225.01,0,22,25,1,1345001,0,0,0,0,0
American,4041,13,F,002230.02.gif,NA,Toy,brobee+toy,brobee,002230.02,0,22,30,2,1350002,0,0,0,0,0
American,4041,13,F,002250.00.gif,NA,Clothing,pants,pants,002250.00,0,22,50,0,1370000,0,0,0,0,0
American,4041,13,F,002255.01.gif,NA,Clothing,pants,pants,002255.01,0,22,55,1,1375001,0,0,0,0,0
American,4041,13,F,002300.01.gif,NA,Clothing,pants,pants,002300.01,0,23,0,1,1380001,0,0,0,0,0
American,4041,13,F,002305.02.gif,NA,Clothing,pants,pants,002305.02,0,23,5,2,1385002,0,0,0,0,0
American,4041,13,F,002335.01.gif,NA,Clothing,tote bag,bag,002335.01,0,23,35,1,1415001,0,0,0,0,0
American,4041,13,F,002340.02.gif,NA,Clothing,tote bag,bag,002340.02,0,23,40,2,1420002,0,0,0,0,0
American,4041,13,F,002525.02.gif,NA,Toy,block,block,002525.02,0,25,25,2,1525002,0,0,0,0,0
American,4041,13,F,002530.03.gif,NA,Toy,block,block,002530.03,0,25,30,3,1530003,0,0,0,0,0
American,4041,13,F,002535.00.gif,NA,Toy,block,block,002535.00,0,25,35,0,1535000,0,0,0,0,0
American,4041,13,F,002540.01.gif,NA,Toy,block,block,002540.01,0,25,40,1,1540001,0,0,0,0,0
American,4041,13,F,002545.01.gif,NA,Toy,block,block,002545.01,0,25,45,1,1545001,0,0,0,0,0
American,4041,13,F,002550.02.gif,NA,Toy,block,block,002550.02,0,25,50,2,1550002,0,0,0,0,0
American,4041,13,F,002555.02.gif,NA,Toy,block,block,002555.02,0,25,55,2,1555002,0,0,0,0,0
American,4041,13,F,002600.03.gif,NA,Toy,block,block,002600.03,0,26,0,3,1560003,0,0,0,0,0
American,4041,13,F,002605.03.gif,NA,Toy,block,block,002605.03,0,26,5,3,1565003,0,0,0,0,0
American,4041,13,F,002610.00.gif,NA,Toy,block,block,002610.00,0,26,10,0,1570000,0,0,0,0,0
American,4041,13,F,002615.01.gif,NA,Toy,block,block,002615.01,0,26,15,1,1575001,0,0,0,0,0
American,4041,13,F,002620.01.gif,NA,Toy,block,block,002620.01,0,26,20,1,1580001,0,0,0,0,0
American,4041,13,F,002625.02.gif,NA,Toy,block,block,002625.02,0,26,25,2,1585002,0,0,0,0,0
American,4041,13,F,002630.02.gif,NA,Toy,block,block,002630.02,0,26,30,2,1590002,0,0,0,0,0
American,4041,13,F,002635.03.gif,NA,Toy,block,block,002635.03,0,26,35,3,1595003,0,0,0,0,0
American,4041,13,F,002640.03.gif,NA,Toy,block,block,002640.03,0,26,40,3,1600003,0,0,0,0,0
American,4041,13,F,002645.00.gif,NA,Toy,block,block,002645.00,0,26,45,0,1605000,0,0,0,0,0
American,4041,13,F,002650.01.gif,NA,Toy,block,block,002650.01,0,26,50,1,1610001,0,0,0,0,0
American,4041,13,F,002655.01.gif,NA,Toy,block,block,002655.01,0,26,55,1,1615001,0,0,0,0,0
American,4041,13,F,002700.02.gif,NA,Toy,block,block,002700.02,0,27,0,2,1620002,0,0,0,0,0
American,4041,13,F,002705.02.gif,NA,Toy,block,block,002705.02,0,27,5,2,1625002,0,0,0,0,0
American,4041,13,F,002710.03.gif,NA,Toy,block,block,002710.03,0,27,10,3,1630003,0,0,0,0,0
American,4041,13,F,002720.01.gif,NA,Toy,toy remote,remote,002720.01,0,27,20,1,1640001,0,0,0,0,0
American,4041,13,F,002725.01.gif,NA,Toy,toy remote,remote,002725.01,0,27,25,1,1645001,0,0,0,0,0
American,4041,13,F,002735.02.gif,NA,Toy,toy remote,remote,002735.02,0,27,35,2,1655002,0,0,0,0,0
American,4041,13,F,002740.03.gif,NA,Toy,toy remote,remote,002740.03,0,27,40,3,1660003,0,0,0,0,0
American,4041,13,F,002745.03.gif,NA,OtherLargeImmovable,couch,couch,002745.03,0,27,45,3,1665003,0,0,0,0,0
American,4041,13,F,002755.01.gif,NA,OtherSynthetic,carboard box,box,002755.01,0,27,55,1,1675001,0,0,0,0,0
American,4041,13,F,002800.01.gif,NA,OtherSynthetic,carboard box,box,002800.01,0,28,0,1,1680001,0,0,0,0,0
American,4041,13,F,002805.02.gif,NA,OtherSynthetic,carboard box,box,002805.02,0,28,5,2,1685002,0,0,0,0,0
American,4041,13,F,002815.03.gif,NA,Toy,toy baseball cap,hat,002815.03,0,28,15,3,1695003,0,0,0,0,0
American,4041,13,F,002840.02.gif,NA,Toy,toy baseball cap,hat,002840.02,0,28,40,2,1720002,0,0,0,0,0
American,4041,13,F,002845.02.gif,NA,Toy,toy baseball cap,hat,002845.02,0,28,45,2,1725002,0,0,0,0,0
