site,sub_num,age,sex,image,category,object,duration
Rossel,5064,28,M,20160831_092914_000.gif,Plant,knife,18
Rossel,5064,28,M,20160831_092914_000.gif,Plant,leaf,18
Rossel,5064,28,M,20160831_092914_000.gif,ToolWork,knife,18
Rossel,5064,28,M,20160831_092914_000.gif,ToolWork,leaf,18
Rossel,5064,28,M,20160831_092932_000.gif,Plant,knife,15
Rossel,5064,28,M,20160831_092932_000.gif,Plant,leaf,15
Rossel,5064,28,M,20160831_092932_000.gif,ToolWork,knife,15
Rossel,5064,28,M,20160831_092932_000.gif,ToolWork,leaf,15
Rossel,5064,28,M,20160831_092947_000.gif,Plant,knife,15
Rossel,5064,28,M,20160831_092947_000.gif,Plant,leaf,15
Rossel,5064,28,M,20160831_092947_000.gif,ToolWork,knife,15
Rossel,5064,28,M,20160831_092947_000.gif,ToolWork,leaf,15
Rossel,5064,28,M,20160831_093002_000.gif,Plant,knife,16
Rossel,5064,28,M,20160831_093002_000.gif,Plant,leaf,16
Rossel,5064,28,M,20160831_093002_000.gif,ToolWork,knife,16
Rossel,5064,28,M,20160831_093002_000.gif,ToolWork,leaf,16
Rossel,5064,28,M,20160831_093018_000.gif,Plant,knife,15
Rossel,5064,28,M,20160831_093018_000.gif,Plant,leaf,15
Rossel,5064,28,M,20160831_093018_000.gif,ToolWork,knife,15
Rossel,5064,28,M,20160831_093018_000.gif,ToolWork,leaf,15
Rossel,5064,28,M,20160831_093048_000.gif,ToolWork,knife,18
Rossel,5064,28,M,20160831_093048_000.gif,ToolWork,tree trunk,18
Rossel,5064,28,M,20160831_093048_000.gif,OtherNatural,knife,18
Rossel,5064,28,M,20160831_093048_000.gif,OtherNatural,tree trunk,18
Rossel,5064,28,M,20160831_093106_000.gif,OtherSynthetic,rope,15
Rossel,5064,28,M,20160831_093805_000.gif,Food,passion fruit,15
Rossel,5064,28,M,20160831_093937_000.gif,Food,passion fruit,16
Rossel,5064,28,M,20160831_093953_000.gif,Food,passion fruit,17
Rossel,5064,28,M,20160831_094419_000.gif,OtherNatural,crab shell,16
Rossel,5064,28,M,20160831_094538_000.gif,Plant,leaf,15
Rossel,5064,28,M,20160831_095024_000.gif,Food,tapioca,17
Rossel,5064,28,M,20160831_095538_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_095611_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_095832_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_100035_000.gif,Food,food on skewer,18
Rossel,5064,28,M,20160831_100053_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_100139_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_101210_000.gif,Food,food on skewer,18
Rossel,5064,28,M,20160831_101228_000.gif,Food,food on skewer,15
Rossel,5064,28,M,20160831_101454_000.gif,ToolMealtime,metal bowl,15
Rossel,5064,28,M,20160831_101644_000.gif,ToolMealtime,spoon,15
Rossel,5064,28,M,20160831_102836_000.gif,Food,tuber,16
Rossel,5064,28,M,20160831_103315_000.gif,OtherNatural,logs,15
Rossel,5064,28,M,20160831_103330_000.gif,OtherNatural,log,15
Rossel,5064,28,M,20160831_103345_000.gif,OtherNatural,log,16
Rossel,5064,28,M,20160831_103401_000.gif,OtherNatural,log,15
Rossel,5064,28,M,20160831_103431_000.gif,OtherNatural,log,18
Rossel,5064,28,M,20160831_103504_000.gif,OtherNatural,stick,15
Rossel,5064,28,M,20160831_103519_000.gif,OtherNatural,stick,17
Rossel,5064,28,M,20160831_103536_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103606_000.gif,OtherNatural,stalk of leaf,16
Rossel,5064,28,M,20160831_103622_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103637_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103652_000.gif,OtherNatural,stalk of leaf,16
Rossel,5064,28,M,20160831_103708_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103723_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103738_000.gif,OtherNatural,stalk of leaf,18
Rossel,5064,28,M,20160831_103756_000.gif,OtherNatural,stalk of leaf,15
Rossel,5064,28,M,20160831_103826_000.gif,OtherNatural,stalk of leaf,17
Tseltal,7512,7,F,155659.gif,Food,packaged food,30
Tseltal,7512,7,F,204633.gif,Food,bread sheet,30
Tseltal,7512,7,F,204703.gif,Food,bread sheet,32
Tseltal,7512,7,F,205038.gif,Food,bread sheet,30
Tseltal,7512,7,F,205108.gif,Food,bread sheet,30
Tseltal,7512,7,F,205138.gif,Food,bread sheet,33
Tseltal,7512,7,F,205211.gif,Food,bread sheet,31
Tseltal,7512,7,F,205242.gif,Food,bread sheet,30
Tseltal,7512,7,F,205312.gif,Food,bread sheet,33
Tseltal,7512,7,F,205616.gif,Food,bread sheet,30
Tseltal,7512,7,F,205716.gif,Food,bread sheet,31
Tseltal,7512,7,F,205747.gif,Food,bread sheet,30
Tseltal,7512,7,F,210019.gif,Food,bread sheet,30
Tseltal,7512,7,F,210151.gif,Food,bread sheet,30
Tseltal,6852,22,M,142554.gif,OtherSynthetic,plastic chair,32
Tseltal,6852,22,M,143543.gif,ToolMealtime,cup,30
Tseltal,6852,22,M,143714.gif,ToolMealtime,bowl,24
Tseltal,6852,22,M,143738.gif,OtherLargeImmovable,wooden table,30
Tseltal,6852,22,M,143838.gif,OtherLargeImmovable,wooden table,32
Tseltal,6852,22,M,143940.gif,ToolMealtime,mug,30
Tseltal,6852,22,M,144043.gif,ToolMealtime,mug,30
Tseltal,6852,22,M,144245.gif,Food,soda,30
Tseltal,6852,22,M,145225.gif,OtherSynthetic,wooden railing,31
Tseltal,6852,22,M,145256.gif,OtherSynthetic,wooden chair,30
Tseltal,6852,22,M,145326.gif,OtherLargeImmovable,wooden fence,30
Tseltal,6852,22,M,145356.gif,OtherSynthetic,wooden chair,33
Tseltal,6852,22,M,145459.gif,OtherSynthetic,wooden chair,30
Tseltal,6852,22,M,145700.gif,Clothing,shirt,32
Tseltal,6852,22,M,150712.gif,Food,soda,30
Tseltal,6852,22,M,151047.gif,OtherNatural,wooden stick,32
Tseltal,6852,22,M,151149.gif,OtherLargeImmovable,metal awning,30
Tseltal,6852,22,M,151219.gif,OtherNatural,wooden stick,31
Tseltal,6852,22,M,151250.gif,OtherNatural,wooden stick,30
Tseltal,6852,22,M,151320.gif,OtherNatural,wooden stick,26
Tseltal,6852,22,M,151346.gif,OtherLargeImmovable,wooden stick,30
Tseltal,6852,22,M,151346.gif,OtherLargeImmovable,cinderblock wall,30
Tseltal,6852,22,M,151346.gif,OtherNatural,wooden stick,30
Tseltal,6852,22,M,151346.gif,OtherNatural,cinderblock wall,30
Tseltal,6852,22,M,151649.gif,OtherSynthetic,crayon,30
Tseltal,6852,22,M,152035.gif,Food,breastmilk,30
Tseltal,6852,22,M,152035.gif,Food,plastic chair,30
Tseltal,6852,22,M,152035.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,152035.gif,OtherSynthetic,plastic chair,30
Tseltal,6852,22,M,152105.gif,Food,breastmilk,32
Tseltal,6852,22,M,152105.gif,Food,plastic chair,32
Tseltal,6852,22,M,152105.gif,OtherSynthetic,breastmilk,32
Tseltal,6852,22,M,152105.gif,OtherSynthetic,plastic chair,32
Tseltal,6852,22,M,152137.gif,Food,breastmilk,31
Tseltal,6852,22,M,152137.gif,Food,plastic chair,31
Tseltal,6852,22,M,152137.gif,OtherSynthetic,breastmilk,31
Tseltal,6852,22,M,152137.gif,OtherSynthetic,plastic chair,31
Tseltal,6852,22,M,152208.gif,Food,breastmilk,30
Tseltal,6852,22,M,152208.gif,Food,plastic chair,30
Tseltal,6852,22,M,152208.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,152208.gif,OtherSynthetic,plastic chair,30
Tseltal,6852,22,M,152238.gif,Food,breastmilk,31
Tseltal,6852,22,M,152238.gif,Food,plastic chair,31
Tseltal,6852,22,M,152238.gif,OtherSynthetic,breastmilk,31
Tseltal,6852,22,M,152238.gif,OtherSynthetic,plastic chair,31
Tseltal,6852,22,M,152309.gif,Food,breastmilk,30
Tseltal,6852,22,M,152309.gif,Food,plastic chair,30
Tseltal,6852,22,M,152309.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,152309.gif,OtherSynthetic,plastic chair,30
Tseltal,6852,22,M,152339.gif,Food,breastmilk,30
Tseltal,6852,22,M,152339.gif,Food,plastic chair,30
Tseltal,6852,22,M,152339.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,152339.gif,OtherSynthetic,plastic chair,30
Tseltal,6852,22,M,152409.gif,Food,breastmilk,32
Tseltal,6852,22,M,152409.gif,Food,door,32
Tseltal,6852,22,M,152409.gif,OtherLargeImmovable,breastmilk,32
Tseltal,6852,22,M,152409.gif,OtherLargeImmovable,door,32
Tseltal,6852,22,M,152441.gif,Food,breastmilk,30
Tseltal,6852,22,M,152441.gif,Food,door,30
Tseltal,6852,22,M,152441.gif,OtherLargeImmovable,breastmilk,30
Tseltal,6852,22,M,152441.gif,OtherLargeImmovable,door,30
Tseltal,6852,22,M,152511.gif,Food,breastmilk,30
Tseltal,6852,22,M,152541.gif,Food,breastmilk,33
Tseltal,6852,22,M,152644.gif,Food,breastmilk,30
Tseltal,6852,22,M,152644.gif,Food,door,30
Tseltal,6852,22,M,152644.gif,OtherLargeImmovable,breastmilk,30
Tseltal,6852,22,M,152644.gif,OtherLargeImmovable,door,30
Tseltal,6852,22,M,152714.gif,Food,breastmilk,31
Tseltal,6852,22,M,152714.gif,Food,doorframe,31
Tseltal,6852,22,M,152714.gif,OtherLargeImmovable,breastmilk,31
Tseltal,6852,22,M,152714.gif,OtherLargeImmovable,doorframe,31
Tseltal,6852,22,M,152947.gif,OtherLargeImmovable,door,30
Tseltal,6852,22,M,153149.gif,Food,breastmilk,32
Tseltal,6852,22,M,153221.gif,Food,breastmilk,30
Tseltal,6852,22,M,153251.gif,Food,breastmilk,30
Tseltal,6852,22,M,153321.gif,Food,breastmilk,31
Tseltal,6852,22,M,153352.gif,Food,breastmilk,3
Tseltal,6852,22,M,153355.gif,Food,breastmilk,30
Tseltal,6852,22,M,153425.gif,Food,breastmilk,32
Tseltal,6852,22,M,153557.gif,Food,breastmilk,31
Tseltal,6852,22,M,153628.gif,Food,breastmilk,37
Tseltal,6852,22,M,153705.gif,Food,breastmilk,30
Tseltal,6852,22,M,153735.gif,Food,breastmilk,31
Tseltal,6852,22,M,154932.gif,OtherLargeImmovable,fence,32
Tseltal,6852,22,M,155216.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155317.gif,OtherLargeImmovable,fence,22
Tseltal,6852,22,M,155339.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155511.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155541.gif,OtherLargeImmovable,fence,31
Tseltal,6852,22,M,155612.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155642.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155722.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,155752.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,160157.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,160459.gif,OtherLargeImmovable,fence,30
Tseltal,6852,22,M,160731.gif,Food,breastmilk,32
Tseltal,6852,22,M,160731.gif,Food,grass,32
Tseltal,6852,22,M,160731.gif,Plant,breastmilk,32
Tseltal,6852,22,M,160731.gif,Plant,grass,32
Tseltal,6852,22,M,160833.gif,Food,breastmilk,30
Tseltal,6852,22,M,160833.gif,Food,grass,30
Tseltal,6852,22,M,160833.gif,Plant,breastmilk,30
Tseltal,6852,22,M,160833.gif,Plant,grass,30
Tseltal,6852,22,M,161005.gif,Food,breastmilk,30
Tseltal,6852,22,M,161005.gif,Food,fence,30
Tseltal,6852,22,M,161005.gif,OtherNatural,breastmilk,30
Tseltal,6852,22,M,161005.gif,OtherNatural,fence,30
Tseltal,6852,22,M,161106.gif,Food,breastmilk,30
Tseltal,6852,22,M,161238.gif,Food,breastmilk,30
Tseltal,6852,22,M,161238.gif,Food,cement,30
Tseltal,6852,22,M,161238.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,161238.gif,OtherSynthetic,cement,30
Tseltal,6852,22,M,161440.gif,Food,breastmilk,30
Tseltal,6852,22,M,161510.gif,Food,breastmilk,31
Tseltal,6852,22,M,161510.gif,Food,trash can,31
Tseltal,6852,22,M,161510.gif,OtherSynthetic,breastmilk,31
Tseltal,6852,22,M,161510.gif,OtherSynthetic,trash can,31
Tseltal,6852,22,M,161541.gif,Food,breastmilk,25
Tseltal,6852,22,M,161541.gif,Food,trash can,25
Tseltal,6852,22,M,161541.gif,OtherSynthetic,breastmilk,25
Tseltal,6852,22,M,161541.gif,OtherSynthetic,trash can,25
Tseltal,6852,22,M,161606.gif,Food,breastmilk,30
Tseltal,6852,22,M,161606.gif,Food,trash can,30
Tseltal,6852,22,M,161606.gif,OtherSynthetic,breastmilk,30
Tseltal,6852,22,M,161606.gif,OtherSynthetic,trash can,30
Tseltal,6852,22,M,161636.gif,Food,breastmilk,32
Tseltal,6852,22,M,161636.gif,Food,shelf,32
Tseltal,6852,22,M,161636.gif,OtherSynthetic,breastmilk,32
Tseltal,6852,22,M,161636.gif,OtherSynthetic,shelf,32
Tseltal,6852,22,M,161708.gif,Food,breastmilk,29
Tseltal,6852,22,M,161708.gif,Food,door,29
Tseltal,6852,22,M,161708.gif,OtherLargeImmovable,breastmilk,29
Tseltal,6852,22,M,161708.gif,OtherLargeImmovable,door,29
Tseltal,6852,22,M,161737.gif,OtherLargeImmovable,wall,30
Tseltal,6852,22,M,161838.gif,OtherLargeImmovable,window,30
Tseltal,6852,22,M,161908.gif,OtherLargeImmovable,window,30
Tseltal,6852,22,M,161938.gif,OtherLargeImmovable,window,31
Tseltal,6852,22,M,162009.gif,OtherSynthetic,metal stool,30
Tseltal,6852,22,M,162039.gif,OtherSynthetic,metal stool,30
Tseltal,6852,22,M,162450.gif,OtherSynthetic,metal stool,20
Tseltal,6852,22,M,162612.gif,OtherSynthetic,metal table,30
Tseltal,6852,22,M,162642.gif,Food,breastmilk,30
Tseltal,6852,22,M,162814.gif,Food,breastmilk,30
Tseltal,6852,22,M,162814.gif,Food,pants,30
Tseltal,6852,22,M,162814.gif,Clothing,breastmilk,30
Tseltal,6852,22,M,162814.gif,Clothing,pants,30
Tseltal,6852,22,M,162844.gif,OtherLargeImmovable,cement floor,31
Tseltal,6852,22,M,162915.gif,Food,breastmilk,31
Tseltal,6852,22,M,162946.gif,Food,breastmilk,30
Tseltal,6852,22,M,163016.gif,Food,breastmilk,31
Tseltal,6852,22,M,163047.gif,Food,breastmilk,60
Tseltal,6852,22,M,163147.gif,Food,breastmilk,31
Tseltal,6852,22,M,163147.gif,Food,cement floor,31
Tseltal,6852,22,M,163147.gif,OtherLargeImmovable,breastmilk,31
Tseltal,6852,22,M,163147.gif,OtherLargeImmovable,cement floor,31
Tseltal,6852,22,M,164829.gif,OtherSynthetic,crayon,30
Tseltal,6852,22,M,164859.gif,OtherSynthetic,crayon,32
Tseltal,6852,22,M,164931.gif,OtherSynthetic,crayon,18
Tseltal,6852,22,M,164949.gif,Book,coloring book,30
Tseltal,6852,22,M,164949.gif,Book,crayon,30
Tseltal,6852,22,M,164949.gif,OtherSynthetic,coloring book,30
Tseltal,6852,22,M,164949.gif,OtherSynthetic,crayon,30
Tseltal,6852,22,M,165019.gif,Book,coloring book,31
Tseltal,6852,22,M,165019.gif,Book,crayon,31
Tseltal,6852,22,M,165019.gif,OtherSynthetic,coloring book,31
Tseltal,6852,22,M,165019.gif,OtherSynthetic,crayon,31
Tseltal,6852,22,M,165050.gif,Book,coloring book,30
Tseltal,6852,22,M,165050.gif,Book,crayon,30
Tseltal,6852,22,M,165050.gif,OtherSynthetic,coloring book,30
Tseltal,6852,22,M,165050.gif,OtherSynthetic,crayon,30
Tseltal,6852,22,M,165150.gif,Book,coloring book,32
Tseltal,6852,22,M,165150.gif,Book,crayon,32
Tseltal,6852,22,M,165150.gif,OtherSynthetic,coloring book,32
Tseltal,6852,22,M,165150.gif,OtherSynthetic,crayon,32
Tseltal,6852,22,M,165353.gif,Book,coloring book,30
Tseltal,6852,22,M,165423.gif,Book,coloring book,20
Tseltal,6852,22,M,165547.gif,Book,coloring book,22
Tseltal,6852,22,M,170009.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,170039.gif,OtherSynthetic,plastic basket,19
Tseltal,6852,22,M,170128.gif,OtherSynthetic,plastic basket,33
Tseltal,6852,22,M,170231.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,170433.gif,OtherSynthetic,plastic basket,32
Tseltal,6852,22,M,170505.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,170535.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,170605.gif,OtherSynthetic,plastic basket,31
Tseltal,6852,22,M,170636.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,170908.gif,OtherSynthetic,wooden bench,31
Tseltal,6852,22,M,170939.gif,Plant,grass,30
Tseltal,6852,22,M,171009.gif,OtherSynthetic,plastic basket,30
Tseltal,6852,22,M,171211.gif,Toy,plastic toy,32
Tseltal,6852,22,M,171313.gif,Toy,stuffed dog,30
Tseltal,6852,22,M,172040.gif,Food,bean discards,31
Tseltal,6852,22,M,172040.gif,OtherSynthetic,bean discards,31
Tseltal,6852,22,M,172212.gif,OtherSynthetic,wooden chair,30
Tseltal,6852,22,M,172242.gif,Book,coloring book,23
Tseltal,6852,22,M,172305.gif,Book,coloring book,30
Tseltal,6852,22,M,172305.gif,Book,dirt,30
Tseltal,6852,22,M,172305.gif,Book,rocks,30
Tseltal,6852,22,M,172305.gif,OtherNatural,coloring book,30
Tseltal,6852,22,M,172305.gif,OtherNatural,dirt,30
Tseltal,6852,22,M,172305.gif,OtherNatural,rocks,30
Tseltal,6852,22,M,172335.gif,Plant,tall grass,33
Tseltal,6852,22,M,172408.gif,Plant,tall grass,12
Tseltal,6852,22,M,172522.gif,OtherLargeImmovable,cement flooring,30
Tseltal,6852,22,M,172552.gif,ToolMealtime,glass drink bottle,30
Tseltal,6852,22,M,172653.gif,OtherSynthetic,processed wooden plank,30
Tseltal,6852,22,M,172753.gif,OtherSynthetic,processed wooden plank,32
Tseltal,6852,22,M,173325.gif,Food,breastmilk,33
Tseltal,6852,22,M,173358.gif,Food,breastmilk,30
Tseltal,6852,22,M,173428.gif,Food,breastmilk,30
Tseltal,6852,22,M,173458.gif,Food,breastmilk,31
Tseltal,6852,22,M,173529.gif,Food,breastmilk,30
Tseltal,6852,22,M,173559.gif,Food,breastmilk,30
Tseltal,6852,22,M,173629.gif,Food,breastmilk,32
Tseltal,6852,22,M,173701.gif,Food,breastmilk,30
Tseltal,6852,22,M,173731.gif,Food,breastmilk,30
Tseltal,6852,22,M,173832.gif,Food,breastmilk,31
Tseltal,6852,22,M,173903.gif,Food,breastmilk,30
Tseltal,6852,22,M,173933.gif,Food,breastmilk,31
Tseltal,6852,22,M,174004.gif,Food,breastmilk,30
Tseltal,6852,22,M,174034.gif,Food,breastmilk,30
Tseltal,6852,22,M,174104.gif,Food,breastmilk,31
Tseltal,6852,22,M,174135.gif,Food,breastmilk,30
Tseltal,6852,22,M,174205.gif,Food,breastmilk,30
Tseltal,6852,22,M,174235.gif,Food,breastmilk,33
Tseltal,6852,22,M,174308.gif,Food,breastmilk,30
Tseltal,6852,22,M,174338.gif,Food,breastmilk,30
Tseltal,6852,22,M,174408.gif,Food,breastmilk,31
Tseltal,6852,22,M,174439.gif,Food,breastmilk,30
Tseltal,6852,22,M,192608.gif,Plant,flower,30
Tseltal,6852,22,M,192638.gif,Plant,flower,32
Tseltal,6852,22,M,192942.gif,OtherSynthetic,processed wooden plank,31
Tseltal,6852,22,M,193013.gif,OtherSynthetic,cement blocks,30
Tseltal,6852,22,M,193113.gif,OtherSynthetic,cement blocks,32
Tseltal,6852,22,M,193409.gif,Toy,bubble blower,33
Tseltal,6852,22,M,193409.gif,Toy,concrete floor,33
Tseltal,6852,22,M,193409.gif,OtherLargeImmovable,bubble blower,33
Tseltal,6852,22,M,193409.gif,OtherLargeImmovable,concrete floor,33
Tseltal,6852,22,M,193442.gif,Toy,action figure,30
Tseltal,6852,22,M,193512.gif,Toy,action figure,30
Tseltal,6852,22,M,193512.gif,Toy,concrete flooring,30
Tseltal,6852,22,M,193512.gif,OtherLargeImmovable,action figure,30
Tseltal,6852,22,M,193512.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,193542.gif,OtherLargeImmovable,concrete flooring,31
Tseltal,6852,22,M,193613.gif,OtherLargeImmovable,wooden fence,30
Tseltal,6852,22,M,193746.gif,Clothing,shirt,30
Tseltal,6852,22,M,193917.gif,Clothing,shirt,30
Tseltal,6852,22,M,194118.gif,Toy,stuffed holiday animal,11
Tseltal,6852,22,M,194129.gif,Toy,stuffed holiday animal,31
Tseltal,6852,22,M,194200.gif,Toy,stuffed holiday animal,31
Tseltal,6852,22,M,194301.gif,Toy,stuffed holiday animal,30
Tseltal,6852,22,M,194404.gif,Food,soda,30
Tseltal,6852,22,M,194606.gif,Food,soda,30
Tseltal,6852,22,M,194709.gif,Food,soda,30
Tseltal,6852,22,M,194739.gif,Food,soda,30
Tseltal,6852,22,M,194841.gif,Food,soda,30
Tseltal,6852,22,M,195621.gif,OtherNatural,wooden stick,30
Tseltal,6852,22,M,195925.gif,OtherSynthetic,iron rod,30
Tseltal,6852,22,M,200905.gif,Food,breastmilk,30
Tseltal,6852,22,M,200905.gif,Food,bottle,30
Tseltal,6852,22,M,200905.gif,ToolMealtime,breastmilk,30
Tseltal,6852,22,M,200905.gif,ToolMealtime,bottle,30
Tseltal,6852,22,M,200935.gif,ToolMealtime,bottle,30
Tseltal,6852,22,M,200935.gif,ToolMealtime,concrete flooring,30
Tseltal,6852,22,M,200935.gif,OtherLargeImmovable,bottle,30
Tseltal,6852,22,M,200935.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,201036.gif,ToolMealtime,bottle,30
Tseltal,6852,22,M,201128.gif,ToolMealtime,bottle,30
Tseltal,6852,22,M,201231.gif,Toy,toy car,30
Tseltal,6852,22,M,201301.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,201402.gif,Toy,toy car,30
Tseltal,6852,22,M,201432.gif,Toy,toy car,30
Tseltal,6852,22,M,201604.gif,Toy,toy car,30
Tseltal,6852,22,M,201634.gif,Toy,toy car,31
Tseltal,6852,22,M,201705.gif,Toy,toy car,26
Tseltal,6852,22,M,201731.gif,Toy,toy car,17
Tseltal,6852,22,M,201748.gif,Toy,toy car,30
Tseltal,6852,22,M,201920.gif,Toy,toy car,15
Tseltal,6852,22,M,201935.gif,Toy,toy car,31
Tseltal,6852,22,M,202137.gif,Toy,stuffed dog,32
Tseltal,6852,22,M,202209.gif,Toy,stuffed dog,30
Tseltal,6852,22,M,202239.gif,Toy,baby doll,30
Tseltal,6852,22,M,202340.gif,Toy,toy car,31
Tseltal,6852,22,M,202441.gif,Toy,baby doll,31
Tseltal,6852,22,M,202512.gif,Toy,baby doll,30
Tseltal,6852,22,M,202542.gif,Toy,baby doll,30
Tseltal,6852,22,M,202612.gif,Toy,toy car,32
Tseltal,6852,22,M,202644.gif,Toy,toy car,30
Tseltal,6852,22,M,202714.gif,Toy,toy car,30
Tseltal,6852,22,M,202744.gif,Toy,toy car,32
Tseltal,6852,22,M,202816.gif,Toy,toy car,28
Tseltal,6852,22,M,203149.gif,OtherNatural,wooden stick,30
Tseltal,6852,22,M,203623.gif,ToolWork,gardening hoe,30
Tseltal,6852,22,M,203653.gif,ToolWork,gardening hoe,30
Tseltal,6852,22,M,203824.gif,ToolWork,gardening hoe,31
Tseltal,6852,22,M,203927.gif,ToolWork,gardening hoe,30
Tseltal,6852,22,M,203957.gif,ToolWork,gardening hoe,30
Tseltal,6852,22,M,204027.gif,ToolWork,gardening hoe,31
Tseltal,6852,22,M,204402.gif,OtherLargeImmovable,wooden fence,30
Tseltal,6852,22,M,204726.gif,OtherLargeImmovable,wooden fence,30
Tseltal,6852,22,M,204953.gif,OtherLargeImmovable,wooden fence,32
Tseltal,6852,22,M,205025.gif,OtherLargeImmovable,wooden fence,3
Tseltal,6852,22,M,205058.gif,Food,beans,31
Tseltal,6852,22,M,205129.gif,Food,beans,30
Tseltal,6852,22,M,205302.gif,Food,beans,30
Tseltal,6852,22,M,205504.gif,Clothing,shoe,30
Tseltal,6852,22,M,205838.gif,OtherNatural,wooden twig,30
Tseltal,6852,22,M,210246.gif,Toy,black toy car,30
Tseltal,6852,22,M,210316.gif,Clothing,shoe,30
Tseltal,6852,22,M,210346.gif,Toy,black toy car,30
Tseltal,6852,22,M,210416.gif,Toy,black toy car,32
Tseltal,6852,22,M,211023.gif,Clothing,shoe,31
Tseltal,6852,22,M,211124.gif,Toy,ball,30
Tseltal,6852,22,M,211154.gif,Toy,ball,32
Tseltal,6852,22,M,211226.gif,Toy,ball,30
Tseltal,6852,22,M,211256.gif,Toy,ball,14
Tseltal,6852,22,M,211310.gif,Toy,ball,8
Tseltal,6852,22,M,211421.gif,Toy,ball,30
Tseltal,6852,22,M,211451.gif,Toy,ball,30
Tseltal,6852,22,M,211622.gif,Toy,ball,30
Tseltal,6852,22,M,211652.gif,Toy,ball,32
Tseltal,6852,22,M,211724.gif,Toy,ball,30
Tseltal,6852,22,M,211754.gif,Toy,ball,30
Tseltal,6852,22,M,211824.gif,Toy,ball,31
Tseltal,6852,22,M,211855.gif,Toy,ball,30
Tseltal,6852,22,M,211925.gif,Toy,ball,30
Tseltal,6852,22,M,211955.gif,Toy,ball,33
Tseltal,6852,22,M,212028.gif,Toy,ball,30
Tseltal,6852,22,M,213010.gif,Clothing,skirt,30
Tseltal,6852,22,M,213625.gif,OtherSynthetic,plastic wrapper,32
Tseltal,6852,22,M,213757.gif,ToolMealtime,cup,30
Tseltal,6852,22,M,213827.gif,Food,bean pods,30
Tseltal,6852,22,M,213857.gif,Food,bean pods,30
Tseltal,6852,22,M,214254.gif,OtherSynthetic,plastic wrapper,30
Tseltal,6852,22,M,214324.gif,OtherLargeImmovable,door,30
Tseltal,6852,22,M,214752.gif,Plant,grass,30
Tseltal,6852,22,M,214822.gif,OtherSynthetic,iron scaffolding,30
Tseltal,6852,22,M,214852.gif,Clothing,shoe,31
Tseltal,6852,22,M,214852.gif,Clothing,concrete flooring,31
Tseltal,6852,22,M,214852.gif,OtherLargeImmovable,shoe,31
Tseltal,6852,22,M,214852.gif,OtherLargeImmovable,concrete flooring,31
Tseltal,6852,22,M,215259.gif,Toy,toy car,30
Tseltal,6852,22,M,215259.gif,Toy,concrete flooring,30
Tseltal,6852,22,M,215259.gif,OtherLargeImmovable,toy car,30
Tseltal,6852,22,M,215259.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,215329.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,215431.gif,Toy,toy car,30
Tseltal,6852,22,M,215431.gif,Toy,concrete flooring,30
Tseltal,6852,22,M,215431.gif,OtherLargeImmovable,toy car,30
Tseltal,6852,22,M,215431.gif,OtherLargeImmovable,concrete flooring,30
Tseltal,6852,22,M,215531.gif,Toy,toy car,33
Tseltal,6852,22,M,215735.gif,Food,apple,30
Tseltal,6852,22,M,215936.gif,Food,apple,30
Tseltal,6852,22,M,215936.gif,Food,concrete flooring,30
Tseltal,6852,22,M,215936.gif,OtherLargeImmovable,apple,30
