Coder,Image,Object,Comments,StudyRelated,Food,Clothing,Toy,Book,Electronic,Plant,Animal,ToolWork,ToolMealtime,OtherLargeImmovable,OtherSynthetic,OtherNatural,None,Exclude,Unsure,Flagged,Skipped,sub_num
KS,201634.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,201705.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,201731.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,201748.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,201920.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,201935.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202137.gif,stuffed dog,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202209.gif,stuffed dog,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202239.gif,baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202340.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202441.gif,baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202512.gif,baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202542.gif,baby doll,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202612.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202644.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202714.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202744.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202816.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,202914.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6852
KS,203046.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6852
KS,203116.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6852
KS,203149.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,203623.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,203653.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,203824.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,203927.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,203957.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,204027.gif,gardening hoe,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,204158.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,204402.gif,wooden fence,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,204625.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,204726.gif,wooden fence,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,204953.gif,wooden fence,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,205025.gif,wooden fence,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,205058.gif,beans,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,205129.gif,beans,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,205302.gif,beans,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,205504.gif,shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,205838.gif,wooden twig,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,210246.gif,black toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,210316.gif,shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,210346.gif,black toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,210416.gif,black toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,210953.gif,camera,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211023.gif,shoe,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211054.gif,pants,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,211124.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211154.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211226.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211256.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211310.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211421.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211451.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211622.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211652.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211724.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211754.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211824.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211855.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211925.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,211955.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,212028.gif,ball,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,213010.gif,skirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,213625.gif,plastic wrapper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,213757.gif,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6852
KS,213827.gif,bean pods,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,213857.gif,bean pods,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,214254.gif,plastic wrapper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,214324.gif,door,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,214557.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6852
KS,214752.gif,grass,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6852
KS,214822.gif,iron scaffolding,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,214852.gif,"shoe, concrete flooring",NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,215259.gif,"toy car, concrete flooring",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,215329.gif,concrete flooring,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,215431.gif,"toy car, concrete flooring",NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,215531.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,215735.gif,apple,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,215936.gif,"apple, concrete flooring",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,220006.gif,apple,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,220037.gif,"apple, concrete flooring",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,220241.gif,"apple, wall",NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,220321.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,222207.gif,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,222237.gif,mop,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6852
KS,222307.gif,keychain,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6852
KS,222511.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,223247.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6852
KS,223317.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6852
KS,223349.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6852
KS,223951.gif,"processed wooden stick, wooden twig",NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6852
KS,224330.gif,concrete pole,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6852
KS,224847.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,225305.gif,bicycle tire,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,225651.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,225753.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,225823.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,225854.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230026.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230056.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230126.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230219.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230249.gif,toy car,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,230320.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230351.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230355.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230425.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230456.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230711.gif,iron rod,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230813.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230843.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,230913.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231015.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231045.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231117.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6852
KS,231147.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231249.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231251.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231321.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231353.gif,"iron rod, bubble blower",NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,231656.gif,spicy chips,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,231727.gif,spicy chips,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,231828.gif,spicy chips,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,231858.gif,spicy chips,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,232000.gif,spicy chips,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6852
KS,232057.gif,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6852
KS,232127.gif,cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6852
KS,232401.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,232635.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,232705.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,232735.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,232906.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,233038.gif,plastic wrapper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233109.gif,plastic wrapper,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233209.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233242.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233312.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233342.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233413.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233443.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233615.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233645.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233718.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,233748.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,233818.gif,wooden stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,233949.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,234020.gif,black tube,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6852
KS,234050.gif,chip,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,234121.gif,chip,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,234153.gif,skirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,234553.gif,chips,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
KS,235331.gif,rocks,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,235512.gif,rocks,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6852
KS,24001703.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6852
AS/KC,145055.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,145256.gif,plastic chair,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9021
AS/KC,170034.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,170104.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,174905.gif,plastic cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
AS/KC,174935.gif,plastic cup,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9021
AS/KC,180049.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,180150.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,182427.gif,bottle of milk,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,182800.gif,bottle of milk,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,183306.gif,bottle of milk,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,185126.gif,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9021
AS/KC,190006.gif,soda bottle,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,190239.gif,soda bottle,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,190421.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,190554.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,190624.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,190654.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,190725.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,190756.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,224539.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9021
AS/KC,224710.gif,shirt,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,224842.gif,sweater,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,232821.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9021
AS/KC,161354.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
AS/KC,161656.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
AS/KC,194536.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1965
AS,165242.gif,purple crayon?,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,165313.gif,vick's vaporub,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,165353.gif,vick's vaporub,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,172424.gif,book,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,173408.gif,book,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,174205.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,174235.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,174305.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,174336.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,174406.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,174539.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,175211.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,175907.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,180515.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,192146.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192216.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192246.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192317.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192347.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192417.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192449.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192519.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,192651.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,193024.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,193056.gif,stick,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5677
AS,193328.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,193400.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,193431.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,193501.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,193532.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,193736.gif,pink toy,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,194513.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,194644.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,194918.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,194948.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,195019.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,200838.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,201039.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,201341.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,202018.gif,yellow plastic bear,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,202118.gif,camera lens,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5677
AS,222802.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,222832.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,222902.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,222934.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223004.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223438.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223509.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223539.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223640.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223710.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223742.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,223842.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230123.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230153.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230255.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230325.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230427.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230558.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,230628.gif,medicine box,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5677
AS,144210.gif,baby sling,breastfeeding,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5449
AS,184910.gif,camera lens,breastfeeding,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5449
AS,185840.gif,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5449
